simTime,MCCIndex,specWeatherModel
221.7,2,67.7683
221.70001,2,67.7683
221.7,3,117.531
221.70001,3,117.531
221.7,4,40.5097
221.70001,4,40.5097
221.8,0,53.7411
221.80001,0,53.7411
221.8,1,36.2179
221.80001,1,27.77
221.8,2,67.7683
221.80001,2,67.7683
221.8,3,117.531
221.80001,3,100.226
221.8,4,40.5097
221.80001,4,40.5097
221.9,0,53.7411
221.90001,0,53.7411
221.9,1,27.77
221.90001,1,33.3948
221.9,2,67.7683
221.90001,2,67.7683
221.9,3,100.226
221.90001,3,84.2401
221.9,4,40.5097
221.90001,4,40.5097
222,0,53.7411
222.00001,0,43.5713
222,1,33.3948
222.00001,1,33.3948
222,2,67.7683
222.00001,2,67.7683
222,3,84.2401
222.00001,3,91.3868
222,4,40.5097
222.00001,4,25.093
222.1,0,43.5713
222.10001,0,43.5713
222.1,1,33.3948
222.10001,1,33.3948
222.1,2,67.7683
222.10001,2,67.7683
222.1,3,91.3868
222.10001,3,111.919
222.1,4,25.093
222.10001,4,25.093
222.2,0,43.5713
222.20001,0,43.5713
222.2,1,33.3948
222.20001,1,33.3948
222.2,2,67.7683
222.20001,2,85.7538
222.2,3,111.919
222.20001,3,111.919
222.2,4,25.093
222.20001,4,25.093
222.3,0,43.5713
222.30001,0,43.5713
222.3,1,33.3948
222.30001,1,33.3948
222.3,2,85.7538
222.30001,2,87.7656
222.3,3,111.919
222.30001,3,111.919
222.3,4,25.093
222.30001,4,25.093
222.4,0,43.5713
222.40001,0,43.5713
222.4,1,33.3948
222.40001,1,42.6125
222.4,2,87.7656
222.40001,2,87.7656
222.4,3,111.919
222.40001,3,111.919
222.4,4,25.093
222.40001,4,31.0497
222.5,0,43.5713
222.50001,0,58.7162
222.5,1,42.6125
222.50001,1,51.2138
222.5,2,87.7656
222.50001,2,87.7656
222.5,3,111.919
222.50001,3,89.4528
222.5,4,31.0497
222.50001,4,42.1073
222.6,0,58.7162
222.60001,0,58.7162
222.6,1,51.2138
222.60001,1,51.2138
222.6,2,87.7656
222.60001,2,87.7656
222.6,3,89.4528
222.60001,3,89.4528
222.6,4,42.1073
222.60001,4,42.1073
222.7,0,58.7162
222.70001,0,58.7162
222.7,1,51.2138
222.70001,1,51.2138
222.7,2,87.7656
222.70001,2,87.7656
222.7,3,89.4528
222.70001,3,89.4528
222.7,4,42.1073
222.70001,4,19.5283
222.8,0,58.7162
222.80001,0,63.7562
222.8,1,51.2138
222.80001,1,51.2138
222.8,2,87.7656
222.80001,2,87.7656
222.8,3,89.4528
222.80001,3,89.4528
222.8,4,19.5283
222.80001,4,19.5283
222.9,0,63.7562
222.90001,0,63.7562
222.9,1,51.2138
222.90001,1,51.2138
222.9,2,87.7656
222.90001,2,70.6599
222.9,3,89.4528
222.90001,3,89.4528
222.9,4,19.5283
222.90001,4,19.5283
223,0,63.7562
223.00001,0,63.7562
223,1,51.2138
223.00001,1,51.2138
223,2,70.6599
223.00001,2,70.6599
223,3,89.4528
223.00001,3,89.4528
223,4,19.5283
223.00001,4,12.6547
223.1,0,63.7562
223.10001,0,78.5287
223.1,1,51.2138
223.10001,1,51.2138
223.1,2,70.6599
223.10001,2,70.6599
223.1,3,89.4528
223.10001,3,89.4528
223.1,4,12.6547
223.10001,4,12.6547
223.2,0,78.5287
223.20001,0,78.5287
223.2,1,51.2138
223.20001,1,51.2138
223.2,2,70.6599
223.20001,2,46.0034
223.2,3,89.4528
223.20001,3,89.4528
223.2,4,12.6547
223.20001,4,24.3003
223.3,0,78.5287
223.30001,0,74.3717
223.3,1,51.2138
223.30001,1,39.627
223.3,2,46.0034
223.30001,2,43.4409
223.3,3,89.4528
223.30001,3,89.4528
223.3,4,24.3003
223.30001,4,28.5935
223.4,0,74.3717
223.40001,0,74.3717
223.4,1,39.627
223.40001,1,39.627
223.4,2,43.4409
223.40001,2,43.4409
223.4,3,89.4528
223.40001,3,67.0059
223.4,4,28.5935
223.40001,4,28.5935
223.5,0,74.3717
223.50001,0,74.3717
223.5,1,39.627
223.50001,1,44.3501
223.5,2,43.4409
223.50001,2,43.4409
223.5,3,67.0059
223.50001,3,67.0059
223.5,4,28.5935
223.50001,4,28.5935
223.6,0,74.3717
223.60001,0,99.3431
223.6,1,44.3501
223.60001,1,46.2946
223.6,2,43.4409
223.60001,2,43.4409
223.6,3,67.0059
223.60001,3,67.0059
223.6,4,28.5935
223.60001,4,28.5935
223.7,0,99.3431
223.70001,0,99.3431
223.7,1,46.2946
223.70001,1,46.2946
223.7,2,43.4409
223.70001,2,43.4409
223.7,3,67.0059
223.70001,3,67.0059
223.7,4,28.5935
223.70001,4,10.0083
223.8,0,99.3431
223.80001,0,99.3431
223.8,1,46.2946
223.80001,1,70.8407
223.8,2,43.4409
223.80001,2,43.4409
223.8,3,67.0059
223.80001,3,79.4653
223.8,4,10.0083
223.80001,4,10.0083
223.9,0,99.3431
223.90001,0,99.3431
223.9,1,70.8407
223.90001,1,58.6992
223.9,2,43.4409
223.90001,2,43.4409
223.9,3,79.4653
223.90001,3,89.7185
223.9,4,10.0083
223.90001,4,10.0083
224,0,99.3431
224.00001,0,99.3431
224,1,58.6992
224.00001,1,58.6992
224,2,43.4409
224.00001,2,43.4409
224,3,89.7185
224.00001,3,89.7185
224,4,10.0083
224.00001,4,10.0083
224.1,0,99.3431
224.10001,0,99.3431
224.1,1,58.6992
224.10001,1,58.6992
224.1,2,43.4409
224.10001,2,43.4409
224.1,3,89.7185
224.10001,3,69.0126
224.1,4,10.0083
224.10001,4,10.0083
224.2,0,99.3431
224.20001,0,99.3431
224.2,1,58.6992
224.20001,1,58.6992
224.2,2,43.4409
224.20001,2,58.9965
224.2,3,69.0126
224.20001,3,87.9134
224.2,4,10.0083
224.20001,4,0
224.3,0,99.3431
224.30001,0,99.3431
224.3,1,58.6992
224.30001,1,79.1725
224.3,2,58.9965
224.30001,2,58.9965
224.3,3,87.9134
224.30001,3,108.164
224.3,4,0
224.30001,4,0
224.4,0,99.3431
224.40001,0,110.193
224.4,1,79.1725
224.40001,1,79.1725
224.4,2,58.9965
224.40001,2,52.4449
224.4,3,108.164
224.40001,3,108.164
224.4,4,0
224.40001,4,0
224.5,0,110.193
224.50001,0,110.193
224.5,1,79.1725
224.50001,1,79.1725
224.5,2,52.4449
224.50001,2,52.4449
224.5,3,108.164
224.50001,3,108.164
224.5,4,0
224.50001,4,0
224.6,0,110.193
224.60001,0,110.193
224.6,1,79.1725
224.60001,1,79.1725
224.6,2,52.4449
224.60001,2,35.6237
224.6,3,108.164
224.60001,3,108.164
224.6,4,0
224.60001,4,0
224.7,0,110.193
224.70001,0,110.193
224.7,1,79.1725
224.70001,1,72.775
224.7,2,35.6237
224.70001,2,35.6237
224.7,3,108.164
224.70001,3,115.999
224.7,4,0
224.70001,4,0
224.8,0,110.193
224.80001,0,110.193
224.8,1,72.775
224.80001,1,72.775
224.8,2,35.6237
224.80001,2,35.6237
224.8,3,115.999
224.80001,3,115.999
224.8,4,0
224.80001,4,6.15519
224.9,0,110.193
224.90001,0,110.193
224.9,1,72.775
224.90001,1,72.775
224.9,2,35.6237
224.90001,2,35.6237
224.9,3,115.999
224.90001,3,91.3698
224.9,4,6.15519
224.90001,4,6.15519
225,0,110.193
225.00001,0,132.243
225,1,72.775
225.00001,1,72.775
225,2,35.6237
225.00001,2,11.7431
225,3,91.3698
225.00001,3,91.3698
225,4,6.15519
225.00001,4,6.15519
225.1,0,132.243
225.10001,0,132.243
225.1,1,72.775
225.10001,1,62.452
225.1,2,11.7431
225.10001,2,11.7431
225.1,3,91.3698
225.10001,3,91.3698
225.1,4,6.15519
225.10001,4,6.15519
225.2,0,132.243
225.20001,0,132.243
225.2,1,62.452
225.20001,1,51.5408
225.2,2,11.7431
225.20001,2,25.6758
225.2,3,91.3698
225.20001,3,76.5037
225.2,4,6.15519
225.20001,4,6.15519
225.3,0,132.243
225.30001,0,156.296
225.3,1,51.5408
225.30001,1,64.9582
225.3,2,25.6758
225.30001,2,25.6758
225.3,3,76.5037
225.30001,3,76.5037
225.3,4,6.15519
225.30001,4,6.15519
225.4,0,156.296
225.40001,0,138.556
225.4,1,64.9582
225.40001,1,64.9582
225.4,2,25.6758
225.40001,2,25.6758
225.4,3,76.5037
225.40001,3,76.5037
225.4,4,6.15519
225.40001,4,11.0489
225.5,0,138.556
225.50001,0,138.556
225.5,1,64.9582
225.50001,1,64.9582
225.5,2,25.6758
225.50001,2,25.6758
225.5,3,76.5037
225.50001,3,76.5037
225.5,4,11.0489
225.50001,4,11.0489
225.6,0,138.556
225.60001,0,138.556
225.6,1,64.9582
225.60001,1,64.9582
225.6,2,25.6758
225.60001,2,25.6758
225.6,3,76.5037
225.60001,3,76.5037
225.6,4,11.0489
225.60001,4,10.9142
225.7,0,138.556
225.70001,0,143.974
225.7,1,64.9582
225.70001,1,64.9582
225.7,2,25.6758
225.70001,2,25.6758
225.7,3,76.5037
225.70001,3,58.789
225.7,4,10.9142
225.70001,4,10.9142
225.8,0,143.974
225.80001,0,143.974
225.8,1,64.9582
225.80001,1,64.9582
225.8,2,25.6758
225.80001,2,22.0371
225.8,3,58.789
225.80001,3,58.789
225.8,4,10.9142
225.80001,4,10.9142
225.9,0,143.974
225.90001,0,143.974
225.9,1,64.9582
225.90001,1,64.9582
225.9,2,22.0371
225.90001,2,26.4661
225.9,3,58.789
225.90001,3,58.789
225.9,4,10.9142
225.90001,4,10.9142
226,0,143.974
226.00001,0,156.048
226,1,64.9582
226.00001,1,77.2548
226,2,26.4661
226.00001,2,26.4661
226,3,58.789
226.00001,3,58.789
226,4,10.9142
226.00001,4,10.9142
226.1,0,156.048
226.10001,0,147.156
226.1,1,77.2548
226.10001,1,77.2548
226.1,2,26.4661
226.10001,2,26.4661
226.1,3,58.789
226.10001,3,58.789
226.1,4,10.9142
226.10001,4,10.9142
226.2,0,147.156
226.20001,0,147.156
226.2,1,77.2548
226.20001,1,85.9085
226.2,2,26.4661
226.20001,2,26.4661
226.2,3,58.789
226.20001,3,58.789
226.2,4,10.9142
226.20001,4,10.9142
226.3,0,147.156
226.30001,0,147.156
226.3,1,85.9085
226.30001,1,87.757
226.3,2,26.4661
226.30001,2,26.4661
226.3,3,58.789
226.30001,3,63.2674
226.3,4,10.9142
226.30001,4,0
226.4,0,147.156
226.40001,0,147.156
226.4,1,87.757
226.40001,1,107.133
226.4,2,26.4661
226.40001,2,26.4661
226.4,3,63.2674
226.40001,3,63.2674
226.4,4,0
226.40001,4,0
226.5,0,147.156
226.50001,0,152.438
226.5,1,107.133
226.50001,1,107.133
226.5,2,26.4661
226.50001,2,11.948
226.5,3,63.2674
226.50001,3,80.2806
226.5,4,0
226.50001,4,0
226.6,0,152.438
226.60001,0,144.568
226.6,1,107.133
226.60001,1,107.133
226.6,2,11.948
226.60001,2,11.5867
226.6,3,80.2806
226.60001,3,80.2806
226.6,4,0
226.60001,4,0
226.7,0,144.568
226.70001,0,144.568
226.7,1,107.133
226.70001,1,107.133
226.7,2,11.5867
226.70001,2,11.5867
226.7,3,80.2806
226.70001,3,80.2806
226.7,4,0
226.70001,4,0
226.8,0,144.568
226.80001,0,149.537
226.8,1,107.133
226.80001,1,107.133
226.8,2,11.5867
226.80001,2,11.5867
226.8,3,80.2806
226.80001,3,74.734
226.8,4,0
226.80001,4,0
226.9,0,149.537
226.90001,0,149.537
226.9,1,107.133
226.90001,1,107.133
226.9,2,11.5867
226.90001,2,13.987
226.9,3,74.734
226.90001,3,98.8633
226.9,4,0
226.90001,4,0.497833
227,0,149.537
227.00001,0,149.537
227,1,107.133
227.00001,1,107.133
227,2,13.987
227.00001,2,13.987
227,3,98.8633
227.00001,3,98.8633
227,4,0.497833
227.00001,4,0.497833
227.1,0,149.537
227.10001,0,149.537
227.1,1,107.133
227.10001,1,107.133
227.1,2,13.987
227.10001,2,13.987
227.1,3,98.8633
227.10001,3,108.146
227.1,4,0.497833
227.10001,4,0.497833
227.2,0,149.537
227.20001,0,149.537
227.2,1,107.133
227.20001,1,107.133
227.2,2,13.987
227.20001,2,24.3635
227.2,3,108.146
227.20001,3,108.146
227.2,4,0.497833
227.20001,4,6.84633
227.3,0,149.537
227.30001,0,160.548
227.3,1,107.133
227.30001,1,83.1675
227.3,2,24.3635
227.30001,2,1.70199
227.3,3,108.146
227.30001,3,88.1466
227.3,4,6.84633
227.30001,4,27.0813
227.4,0,160.548
227.40001,0,160.548
227.4,1,83.1675
227.40001,1,107.954
227.4,2,1.70199
227.40001,2,3.41579
227.4,3,88.1466
227.40001,3,88.1466
227.4,4,27.0813
227.40001,4,27.0813
227.5,0,160.548
227.50001,0,160.659
227.5,1,107.954
227.50001,1,107.954
227.5,2,3.41579
227.50001,2,3.41579
227.5,3,88.1466
227.50001,3,88.1466
227.5,4,27.0813
227.50001,4,27.0813
227.6,0,160.659
227.60001,0,160.659
227.6,1,107.954
227.60001,1,114.792
227.6,2,3.41579
227.60001,2,3.41579
227.6,3,88.1466
227.60001,3,74.7569
227.6,4,27.0813
227.60001,4,27.0813
227.7,0,160.659
227.70001,0,160.659
227.7,1,114.792
227.70001,1,90.8329
227.7,2,3.41579
227.70001,2,3.41579
227.7,3,74.7569
227.70001,3,74.7569
227.7,4,27.0813
227.70001,4,27.0813
227.8,0,160.659
227.80001,0,154.695
227.8,1,90.8329
227.80001,1,84.5683
227.8,2,3.41579
227.80001,2,21.9477
227.8,3,74.7569
227.80001,3,74.7569
227.8,4,27.0813
227.80001,4,30.0649
227.9,0,154.695
227.90001,0,154.695
227.9,1,84.5683
227.90001,1,78.9008
227.9,2,21.9477
227.90001,2,21.9477
227.9,3,74.7569
227.90001,3,74.7569
227.9,4,30.0649
227.90001,4,30.0649
228,0,154.695
228.00001,0,154.695
228,1,78.9008
228.00001,1,78.9008
228,2,21.9477
228.00001,2,21.9477
228,3,74.7569
228.00001,3,74.7569
228,4,30.0649
228.00001,4,30.0649
228.1,0,154.695
228.10001,0,154.695
228.1,1,78.9008
228.10001,1,78.9008
228.1,2,21.9477
228.10001,2,21.9477
228.1,3,74.7569
228.10001,3,74.7569
228.1,4,30.0649
228.10001,4,34.4729
228.2,0,154.695
228.20001,0,154.695
228.2,1,78.9008
228.20001,1,78.9008
228.2,2,21.9477
228.20001,2,21.9477
228.2,3,74.7569
228.20001,3,80.0652
228.2,4,34.4729
228.20001,4,34.4729
228.3,0,154.695
228.30001,0,130.053
228.3,1,78.9008
228.30001,1,80.387
228.3,2,21.9477
228.30001,2,30.6322
228.3,3,80.0652
228.30001,3,80.0652
228.3,4,34.4729
228.30001,4,34.4729
228.4,0,130.053
228.40001,0,130.053
228.4,1,80.387
228.40001,1,80.387
228.4,2,30.6322
228.40001,2,30.6322
228.4,3,80.0652
228.40001,3,80.0652
228.4,4,34.4729
228.40001,4,34.4729
228.5,0,130.053
228.50001,0,130.053
228.5,1,80.387
228.50001,1,70.3492
228.5,2,30.6322
228.50001,2,13.7651
228.5,3,80.0652
228.50001,3,80.0652
228.5,4,34.4729
228.50001,4,27.0431
228.6,0,130.053
228.60001,0,130.053
228.6,1,70.3492
228.60001,1,90.4953
228.6,2,13.7651
228.60001,2,13.7651
228.6,3,80.0652
228.60001,3,84.6463
228.6,4,27.0431
228.60001,4,27.0431
228.7,0,130.053
228.70001,0,130.053
228.7,1,90.4953
228.70001,1,90.4953
228.7,2,13.7651
228.70001,2,13.7651
228.7,3,84.6463
228.70001,3,74.6272
228.7,4,27.0431
228.70001,4,45.9016
228.8,0,130.053
228.80001,0,130.053
228.8,1,90.4953
228.80001,1,90.4953
228.8,2,13.7651
228.80001,2,13.7651
228.8,3,74.6272
228.80001,3,74.6272
228.8,4,45.9016
228.80001,4,68.7646
228.9,0,130.053
228.90001,0,130.053
228.9,1,90.4953
228.90001,1,90.4953
228.9,2,13.7651
228.90001,2,13.7651
228.9,3,74.6272
228.90001,3,69.5499
228.9,4,68.7646
228.90001,4,68.7646
229,0,130.053
229.00001,0,130.053
229,1,90.4953
229.00001,1,90.4953
229,2,13.7651
229.00001,2,0.0754306
229,3,69.5499
229.00001,3,54.5389
229,4,68.7646
229.00001,4,68.7646
229.1,0,130.053
229.10001,0,105.254
229.1,1,90.4953
229.10001,1,90.4953
229.1,2,0.0754306
229.10001,2,0
229.1,3,54.5389
229.10001,3,54.5389
229.1,4,68.7646
229.10001,4,68.7646
229.2,0,105.254
229.20001,0,105.254
229.2,1,90.4953
229.20001,1,90.4953
229.2,2,0
229.20001,2,0
229.2,3,54.5389
229.20001,3,54.5389
229.2,4,68.7646
229.20001,4,68.7646
229.3,0,105.254
229.30001,0,105.254
229.3,1,90.4953
229.30001,1,90.4953
229.3,2,0
229.30001,2,0
229.3,3,54.5389
229.30001,3,54.5389
229.3,4,68.7646
229.30001,4,68.7646
229.4,0,105.254
229.40001,0,105.254
229.4,1,90.4953
229.40001,1,99.7494
229.4,2,0
229.40001,2,17.4416
229.4,3,54.5389
229.40001,3,60.9475
229.4,4,68.7646
229.40001,4,81.0841
229.5,0,105.254
229.50001,0,105.254
229.5,1,99.7494
229.50001,1,99.7494
229.5,2,17.4416
229.50001,2,26.3671
229.5,3,60.9475
229.50001,3,42.9177
229.5,4,81.0841
229.50001,4,58.3875
229.6,0,105.254
229.60001,0,109.457
229.6,1,99.7494
229.60001,1,99.7494
229.6,2,26.3671
229.60001,2,26.3671
229.6,3,42.9177
229.60001,3,42.9177
229.6,4,58.3875
229.60001,4,43.4646
229.7,0,109.457
229.70001,0,134.342
229.7,1,99.7494
229.70001,1,84.6119
229.7,2,26.3671
229.70001,2,26.3671
229.7,3,42.9177
229.70001,3,29.0778
229.7,4,43.4646
229.70001,4,43.4646
229.8,0,134.342
229.80001,0,134.342
229.8,1,84.6119
229.80001,1,84.6119
229.8,2,26.3671
229.80001,2,26.3671
229.8,3,29.0778
229.80001,3,28.1741
229.8,4,43.4646
229.80001,4,43.4646
229.9,0,134.342
229.90001,0,134.342
229.9,1,84.6119
229.90001,1,84.6119
229.9,2,26.3671
229.90001,2,26.3671
229.9,3,28.1741
229.90001,3,17.1306
229.9,4,43.4646
229.90001,4,43.4646
230,0,134.342
230.00001,0,128.526
230,1,84.6119
230.00001,1,75.7593
230,2,26.3671
230.00001,2,44.5169
230,3,17.1306
230.00001,3,17.1306
230,4,43.4646
230.00001,4,43.4646
230.1,0,128.526
230.10001,0,121.872
230.1,1,75.7593
230.10001,1,75.7593
230.1,2,44.5169
230.10001,2,44.5169
230.1,3,17.1306
230.10001,3,0
230.1,4,43.4646
230.10001,4,39.2311
230.2,0,121.872
230.20001,0,121.872
230.2,1,75.7593
230.20001,1,99.935
230.2,2,44.5169
230.20001,2,60.4144
230.2,3,0
230.20001,3,0
230.2,4,39.2311
230.20001,4,39.2311
230.3,0,121.872
230.30001,0,141.381
230.3,1,99.935
230.30001,1,99.935
230.3,2,60.4144
230.30001,2,60.4144
230.3,3,0
230.30001,3,0
230.3,4,39.2311
230.30001,4,39.2311
230.4,0,141.381
230.40001,0,134.125
230.4,1,99.935
230.40001,1,95.013
230.4,2,60.4144
230.40001,2,48.1225
230.4,3,0
230.40001,3,0
230.4,4,39.2311
230.40001,4,20.4619
230.5,0,134.125
230.50001,0,134.125
230.5,1,95.013
230.50001,1,95.013
230.5,2,48.1225
230.50001,2,39.0051
230.5,3,0
230.50001,3,0
230.5,4,20.4619
230.50001,4,20.4619
230.6,0,134.125
230.60001,0,134.125
230.6,1,95.013
230.60001,1,95.013
230.6,2,39.0051
230.60001,2,39.0051
230.6,3,0
230.60001,3,0
230.6,4,20.4619
230.60001,4,36.4618
230.7,0,134.125
230.70001,0,134.125
230.7,1,95.013
230.70001,1,86.0583
230.7,2,39.0051
230.70001,2,39.0051
230.7,3,0
230.70001,3,0
230.7,4,36.4618
230.70001,4,36.4618
230.8,0,134.125
230.80001,0,134.125
230.8,1,86.0583
230.80001,1,86.0583
230.8,2,39.0051
230.80001,2,39.0051
230.8,3,0
230.80001,3,0
230.8,4,36.4618
230.80001,4,18.6666
230.9,0,134.125
230.90001,0,134.125
230.9,1,86.0583
230.90001,1,86.0583
230.9,2,39.0051
230.90001,2,39.0051
230.9,3,0
230.90001,3,0
230.9,4,18.6666
230.90001,4,13.5767
231,0,134.125
231.00001,0,120.944
231,1,86.0583
231.00001,1,77.1353
231,2,39.0051
231.00001,2,39.0051
231,3,0
231.00001,3,0
231,4,13.5767
231.00001,4,16.3014
231.1,0,120.944
231.10001,0,120.944
231.1,1,77.1353
231.10001,1,73.5178
231.1,2,39.0051
231.10001,2,39.0051
231.1,3,0
231.10001,3,0
231.1,4,16.3014
231.10001,4,0
231.2,0,120.944
231.20001,0,101.308
231.2,1,73.5178
231.20001,1,73.5178
231.2,2,39.0051
231.20001,2,39.0051
231.2,3,0
231.20001,3,0
231.2,4,0
231.20001,4,0
231.3,0,101.308
231.30001,0,101.308
231.3,1,73.5178
231.30001,1,73.5178
231.3,2,39.0051
231.30001,2,39.0051
231.3,3,0
231.30001,3,0
231.3,4,0
231.30001,4,0
231.4,0,101.308
231.40001,0,88.5833
231.4,1,73.5178
231.40001,1,52.6427
231.4,2,39.0051
231.40001,2,39.0051
231.4,3,0
231.40001,3,23.0919
231.4,4,0
231.40001,4,0
231.5,0,88.5833
231.50001,0,88.5833
231.5,1,52.6427
231.50001,1,52.6427
231.5,2,39.0051
231.50001,2,39.0051
231.5,3,23.0919
231.50001,3,41.1978
231.5,4,0
231.50001,4,0
231.6,0,88.5833
231.60001,0,88.5833
231.6,1,52.6427
231.60001,1,52.6427
231.6,2,39.0051
231.60001,2,39.0051
231.6,3,41.1978
231.60001,3,41.1978
231.6,4,0
231.60001,4,17.7181
231.7,0,88.5833
231.70001,0,100.063
231.7,1,52.6427
231.70001,1,56.796
231.7,2,39.0051
231.70001,2,44.418
231.7,3,41.1978
231.70001,3,41.1978
231.7,4,17.7181
231.70001,4,32.1346
231.8,0,100.063
231.80001,0,76.4283
231.8,1,56.796
231.80001,1,56.796
231.8,2,44.418
231.80001,2,44.418
231.8,3,41.1978
231.80001,3,41.1978
231.8,4,32.1346
231.80001,4,28.9834
231.9,0,76.4283
231.90001,0,76.4283
231.9,1,56.796
231.90001,1,51.2017
231.9,2,44.418
231.90001,2,65.5754
231.9,3,41.1978
231.90001,3,41.1978
231.9,4,28.9834
231.90001,4,51.2471
232,0,76.4283
232.00001,0,76.4283
232,1,51.2017
232.00001,1,33.7344
232,2,65.5754
232.00001,2,48.0128
232,3,41.1978
232.00001,3,54.423
232,4,51.2471
232.00001,4,51.2471
232.1,0,76.4283
232.10001,0,76.4283
232.1,1,33.7344
232.10001,1,54.4741
232.1,2,48.0128
232.10001,2,48.0128
232.1,3,54.423
232.10001,3,35.0732
232.1,4,51.2471
232.10001,4,59.6331
232.2,0,76.4283
232.20001,0,76.4283
232.2,1,54.4741
232.20001,1,50.3785
232.2,2,48.0128
232.20001,2,48.0128
232.2,3,35.0732
232.20001,3,14.4255
232.2,4,59.6331
232.20001,4,69.0417
232.3,0,76.4283
232.30001,0,76.4283
232.3,1,50.3785
232.30001,1,50.3785
232.3,2,48.0128
232.30001,2,45.9744
232.3,3,14.4255
232.30001,3,14.4255
232.3,4,69.0417
232.30001,4,69.0417
232.4,0,76.4283
232.40001,0,83.7962
232.4,1,50.3785
232.40001,1,50.3785
232.4,2,45.9744
232.40001,2,25.9408
232.4,3,14.4255
232.40001,3,3.05339
232.4,4,69.0417
232.40001,4,53.3231
232.5,0,83.7962
232.50001,0,91.2627
232.5,1,50.3785
232.50001,1,71.6482
232.5,2,25.9408
232.50001,2,39.2048
232.5,3,3.05339
232.50001,3,3.05339
232.5,4,53.3231
232.50001,4,67.4696
232.6,0,91.2627
232.60001,0,91.2627
232.6,1,71.6482
232.60001,1,71.6482
232.6,2,39.2048
232.60001,2,39.2048
232.6,3,3.05339
232.60001,3,27.9388
232.6,4,67.4696
232.60001,4,67.4696
232.7,0,91.2627
232.70001,0,70.2343
232.7,1,71.6482
232.70001,1,84.53
232.7,2,39.2048
232.70001,2,39.2048
232.7,3,27.9388
232.70001,3,27.9388
232.7,4,67.4696
232.70001,4,75.8083
232.8,0,70.2343
232.80001,0,70.2343
232.8,1,84.53
232.80001,1,63.6158
232.8,2,39.2048
232.80001,2,39.2048
232.8,3,27.9388
232.80001,3,27.9388
232.8,4,75.8083
232.80001,4,75.8083
232.9,0,70.2343
232.90001,0,49.1108
232.9,1,63.6158
232.90001,1,63.6158
232.9,2,39.2048
232.90001,2,39.2048
232.9,3,27.9388
232.90001,3,27.9388
232.9,4,75.8083
232.90001,4,75.8083
233,0,49.1108
233.00001,0,49.1108
233,1,63.6158
233.00001,1,63.6158
233,2,39.2048
233.00001,2,27.9622
233,3,27.9388
233.00001,3,27.9388
233,4,75.8083
233.00001,4,83.1286
233.1,0,49.1108
233.10001,0,49.1108
233.1,1,63.6158
233.10001,1,63.6158
233.1,2,27.9622
233.10001,2,27.9622
233.1,3,27.9388
233.10001,3,27.9388
233.1,4,83.1286
233.10001,4,83.1286
233.2,0,49.1108
233.20001,0,49.1108
233.2,1,63.6158
233.20001,1,63.6158
233.2,2,27.9622
233.20001,2,27.9622
233.2,3,27.9388
233.20001,3,27.9388
233.2,4,83.1286
233.20001,4,83.1286
233.3,0,49.1108
233.30001,0,49.1108
233.3,1,63.6158
233.30001,1,63.6158
233.3,2,27.9622
233.30001,2,50.3514
233.3,3,27.9388
233.30001,3,27.9388
233.3,4,83.1286
233.30001,4,83.2479
233.4,0,49.1108
233.40001,0,49.1108
233.4,1,63.6158
233.40001,1,63.6158
233.4,2,50.3514
233.40001,2,50.3514
233.4,3,27.9388
233.40001,3,20.5598
233.4,4,83.2479
233.40001,4,74.4919
233.5,0,49.1108
233.50001,0,49.1108
233.5,1,63.6158
233.50001,1,63.6158
233.5,2,50.3514
233.50001,2,73.9758
233.5,3,20.5598
233.50001,3,20.5598
233.5,4,74.4919
233.50001,4,74.4919
233.6,0,49.1108
233.60001,0,45.7289
233.6,1,63.6158
233.60001,1,84.7047
233.6,2,73.9758
233.60001,2,73.9758
233.6,3,20.5598
233.60001,3,20.5598
233.6,4,74.4919
233.60001,4,74.4919
233.7,0,45.7289
233.70001,0,45.7289
233.7,1,84.7047
233.70001,1,84.7047
233.7,2,73.9758
233.70001,2,73.9758
233.7,3,20.5598
233.70001,3,20.5598
233.7,4,74.4919
233.70001,4,93.0129
233.8,0,45.7289
233.80001,0,45.7289
233.8,1,84.7047
233.80001,1,84.7047
233.8,2,73.9758
233.80001,2,77.7259
233.8,3,20.5598
233.80001,3,20.5598
233.8,4,93.0129
233.80001,4,93.0129
233.9,0,45.7289
233.90001,0,45.7289
233.9,1,84.7047
233.90001,1,82.4794
233.9,2,77.7259
233.90001,2,77.7259
233.9,3,20.5598
233.90001,3,20.5598
233.9,4,93.0129
233.90001,4,93.0129
234,0,45.7289
234.00001,0,54.1612
234,1,82.4794
234.00001,1,82.4794
234,2,77.7259
234.00001,2,77.7259
234,3,20.5598
234.00001,3,12.9871
234,4,93.0129
234.00001,4,98.8437
234.1,0,54.1612
234.10001,0,54.1612
234.1,1,82.4794
234.10001,1,82.4794
234.1,2,77.7259
234.10001,2,77.7259
234.1,3,12.9871
234.10001,3,12.9871
234.1,4,98.8437
234.10001,4,98.8437
234.2,0,54.1612
234.20001,0,74.8007
234.2,1,82.4794
234.20001,1,82.4794
234.2,2,77.7259
234.20001,2,71.0008
234.2,3,12.9871
234.20001,3,12.9871
234.2,4,98.8437
234.20001,4,98.8437
234.3,0,74.8007
234.30001,0,66.6177
234.3,1,82.4794
234.30001,1,82.4794
234.3,2,71.0008
234.30001,2,71.0008
234.3,3,12.9871
234.30001,3,1.61977
234.3,4,98.8437
234.30001,4,98.8437
234.4,0,66.6177
