simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
3.3,3,0.00348974,0.0150301,199.239,-76.7043,1.61914,0
3.3,4,0.0288458,0.560405,199.3,-77.3369,10.3864,1
3.30002024,2,0.0410918,3.0496,195.71,-111.959,25.7025,2
3.30003024,4,0.00420754,0.897282,195.838,-109.247,10.3864,1
3.30004024,4,0.00420754,1.01448,195.992,-110.432,10.3864,1
3.30005024,4,0.00420754,0.893362,195.844,-109.346,10.3864,1
3.30006024,2,0.0410918,3.13382,195.736,-112.148,25.7025,2
3.4,0,0.145048,0.563394,199.103,-77.2583,32.147,2
3.4,1,0,0.005583,199.146,-76.5988,0,0
3.4,2,0.291294,1.7974,199.344,-78.8797,25.7025,2
3.4,3,0,0.0210462,199.239,-76.7068,0,0
3.4,4,0.0242544,0.471206,199.3,-77.2431,10.3864,1
3.40002024,3,0,0.010537,195.774,-108.943,0,0
3.40003024,3,0,0.0106755,195.774,-108.283,0,0
3.40004024,0,0.0457283,2.93693,195.735,-113.498,32.147,2
3.40005024,2,0.0200895,1.07494,195.717,-109.419,32.9328,2
3.40006024,2,0.0200895,1.09508,195.736,-109.994,32.9328,2
3.5,0,0.341145,1.32507,199.103,-78.2161,32.147,2
3.5,1,0,0.005583,199.146,-76.5988,0,0
3.5,2,0.150701,0.628082,199.344,-77.5698,32.9328,2
3.5,3,0,0.0055108,199.239,-76.6913,0,0
3.5,4,0.0976051,1.89624,199.3,-78.7415,10.3864,1
3.50002024,1,0,0.0440317,195.646,-109.806,0,0
3.50003024,2,0.0269278,1.07966,195.71,-109.315,40.8833,2
3.50004024,4,0.0158537,3.8225,195.992,-113.3,10.3864,1
3.50005024,1,0,0.0444156,195.652,-108.288,0,0
3.50006024,0,0.0497944,2.86901,195.607,-113.167,32.147,2
3.6,0,0.371479,1.44289,199.103,-78.3643,32.147,2
3.6,1,0,0.0228085,199.146,-76.616,0,0
3.6,2,0.212219,0.628082,199.344,-77.6313,40.8833,2
3.6,3,0,0.025258,199.239,-76.7111,0,0
3.6,4,0.091389,1.77547,199.3,-78.6145,10.3864,1
3.60002024,2,0.0827252,3.2738,195.71,-113.331,40.8833,2
3.60003024,3,0,0.0106755,195.774,-108.301,0,0
3.60004024,1,0,0.0123459,195.8,-109.344,0,0
3.60005024,4,0.0208355,2.91256,195.844,-111.389,14.1404,1
3.60006024,0,0.0194428,1.12024,195.607,-111.261,32.147,2
3.7,0,0.145048,0.563394,199.103,-77.2583,32.147,2
3.7,1,0,0.005583,199.146,-76.5988,0,0
3.7,2,0.65196,1.92954,199.344,-79.3725,40.8833,2
3.7,3,0,0.0055108,199.239,-76.6913,0,0
3.7,4,0.12887,1.53624,199.3,-78.4127,14.1404,1
3.70002024,3,0,0.010537,195.774,-108.943,0,0
3.70003024,4,0.00639082,0.897282,195.838,-109.24,14.1404,1
3.70004024,3,0,0.0120699,195.929,-111.213,0,0
3.70005024,2,0.106404,4.24759,195.717,-112.662,40.8833,2
3.70006024,2,0.106404,4.32716,195.736,-114.482,40.8833,2
3.8,0,0.173125,0.563394,199.103,-77.2864,35.9489,2
3.8,1,0.0429699,0.474555,199.146,-77.1107,14.9063,1
3.8,2,0.838574,2.48184,199.344,-80.1114,40.8833,2
3.8,3,0,0.0055108,199.239,-76.6913,0,0
3.8,4,0.0395278,0.471206,199.3,-77.2584,14.1404,1
3.80002024,4,0.0165861,2.2985,195.838,-111.339,14.1404,1
3.80003024,2,0.0269278,1.07966,195.71,-109.827,40.8833,2
3.80004024,4,0.0165861,2.63288,195.992,-114.653,14.1404,1
3.80005024,1,0.000340843,0.0108719,195.652,-108.255,1.62476,0
3.80006024,3,0,0.010828,195.8,-108.969,0,0
3.9,0,0.332429,1.76792,199.103,-78.6503,26.3592,2
3.9,1,0.00128656,0.005583,199.146,-76.6001,1.62476,0
3.9,2,0.212219,0.628082,199.344,-77.6313,40.8833,2
3.9,3,0,0.0055108,199.239,-76.6913,0,0
3.9,4,0.102586,1.22292,199.3,-78.0731,14.1404,1
3.90002024,2,0.062694,2.48108,195.71,-112.804,40.8833,2
3.90003024,0,0.00698663,0.938794,195.581,-109.027,15.1021,1
3.90004024,4,0.0637931,5.15225,195.992,-114.74,26.2533,2
3.90005024,0,0.00698663,0.934693,195.587,-109.12,15.1021,1
3.90006024,3,0,0.0424882,195.8,-109.815,0,0
4,0,0.0438668,0.478885,199.103,-77.0727,15.1021,1
4,1,0.0680113,2.00748,199.146,-78.6687,8.01043,1
4,2,0.494094,1.46232,199.344,-78.7474,40.8833,2
4,3,0,0.021624,199.239,-76.7074,0,0
4,4,0.454415,2.39311,199.3,-79.5952,26.2533,2
4.00002024,4,0.0316203,2.32918,195.838,-111.171,22.5455,1
4.00003024,0,0.0105599,0.938794,195.581,-111.099,20.486,1
4.00004024,3,0,0.0603465,195.929,-110.637,0,0
4.00005024,0,0.0105599,0.934693,195.587,-109.14,20.486,1
4.00006024,0,0.0105599,0.952203,195.607,-112.064,20.486,1
4.1,0,0.0710808,0.478885,199.103,-77.0999,20.486,1
4.1,1,0.0160774,0.474555,199.146,-77.0838,8.01043,1
4.1,2,0.212219,0.628082,199.344,-77.6313,40.8833,2
4.1,3,0,0.0275527,199.239,-76.7134,0,0
4.1,4,0.217547,1.23924,199.3,-78.2044,22.5455,1
4.10002024,2,0.0269278,1.06565,195.71,-109.803,40.8833,2
4.10003024,0,0.0105599,0.938794,195.581,-109.514,20.486,1
4.10004024,1,0.00295938,1.0494,195.8,-110.384,8.01043,1
