simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
3.2,3,0,0.00118959,206.524,-83.9729,0,0
3.2,4,1.46308,0.120602,206.562,-85.593,26.7635,2
3.20002024,1,1.08589,0.140032,205.145,-127.288,27.1897,2
3.20003024,2,0.286302,0.120111,205.167,-126.964,8.54406,1
3.20004024,4,1.06632,0.158509,205.364,-126.592,26.7635,2
3.20005024,2,0.286302,0.119586,205.173,-125.452,8.54406,1
3.20006024,1,1.08589,0.143899,205.171,-127.893,27.1897,2
3.3,0,1.81554,0.118821,206.462,-85.8438,32.5642,2
3.3,1,1.48873,0.118661,206.481,-85.5354,27.1897,2
3.3,2,0.41656,0.114352,206.654,-84.6322,8.54406,1
3.3,3,0,0.00118959,206.524,-83.9729,0,0
3.3,4,1.46308,0.120602,206.562,-85.593,26.7635,2
3.30002024,4,0.783942,0.117621,205.21,-127.855,20.4894,1
3.30003024,2,0.286302,0.120111,205.167,-127.008,8.54406,1
3.30004024,4,0.783942,0.134733,205.364,-126.815,20.4894,1
3.30005024,4,0.783942,0.118647,205.216,-125.992,20.4894,1
3.30006024,0,0.67495,0.122809,205.149,-127.44,17.9919,1
3.4,0,0.945173,0.100997,206.462,-84.9556,17.9919,1
3.4,1,0.750502,0.100862,206.481,-84.7794,14.5896,1
3.4,2,0.41656,0.114352,206.654,-84.6322,8.54406,1
3.4,3,0.12841,0.00118959,206.524,-84.1013,2.93193,0
3.4,4,1.0905,0.102512,206.562,-85.2023,20.4894,1
3.40002024,4,0.783942,0.117621,205.21,-126.967,20.4894,1
3.40003024,0,0.67495,0.12108,205.123,-126.599,17.9919,1
3.40004024,3,0.0835385,0.00159132,205.343,-125.96,2.93193,0
3.40005024,0,0.67495,0.120551,205.13,-125.927,17.9919,1
3.40006024,1,0.530195,0.122314,205.171,-126.925,14.5896,1
3.5,0,0.945173,0.100997,206.462,-84.9556,17.9919,1
3.5,1,0.750502,0.100862,206.481,-84.7794,14.5896,1
3.5,2,0.41656,0.114352,206.654,-84.6322,8.54406,1
3.5,3,0.12841,0.00118959,206.524,-84.1013,2.93193,0
3.5,4,1.0905,0.102512,206.562,-85.2023,20.4894,1
3.50002024,1,0.198755,0.119027,205.145,-126.318,6.22338,1
3.50003024,0,0.67495,0.12108,205.123,-126.599,17.9919,1
3.50004024,1,0.198755,0.136343,205.3,-126.167,6.22338,1
3.50005024,0,0.67495,0.120551,205.13,-125.927,17.9919,1
3.50006024,3,0.0835385,0.00142758,205.214,-126.401,2.93193,0
3.6,0,0.945173,0.100997,206.462,-84.9556,17.9919,1
3.6,1,0.293928,0.100862,206.481,-84.3228,6.22338,1
3.6,2,0.41656,0.114352,206.654,-84.6322,8.54406,1
3.6,3,0.12841,0.00118959,206.524,-84.1013,2.93193,0
3.6,4,1.0905,0.102512,206.562,-85.2023,20.4894,1
3.60002024,3,0.0835385,0.00138922,205.188,-126.129,2.93193,0
3.60003024,4,0.783942,0.119167,205.21,-126.336,20.4894,1
3.60004024,3,0.0835385,0.00159132,205.343,-125.96,2.93193,0
3.60005024,0,0.845018,0.120551,205.13,-126.097,21.8687,1
3.60006024,2,0.286302,0.121826,205.192,-126.703,8.54406,1
3.7,0,1.17153,0.100997,206.462,-85.182,21.8687,1
3.7,1,0.293928,0.100862,206.481,-84.3228,6.22338,1
3.7,2,0.41656,0.114352,206.654,-84.6322,8.54406,1
3.7,3,0.12841,0.00118959,206.524,-84.1013,2.93193,0
3.7,4,1.0905,0.102512,206.562,-85.2023,20.4894,1
3.70002024,2,0,0.00139473,205.167,-126.25,0,0
3.70003024,4,0.783942,0.119167,205.21,-126.336,20.4894,1
3.70004024,0,0.845018,0.136895,205.278,-126.792,21.8687,1
3.70005024,4,0.783942,0.118647,205.216,-126.12,20.4894,1
3.70006024,2,0,0.00143325,205.192,-126.296,0,0
3.8,0,1.17153,0.100997,206.462,-85.182,21.8687,1
3.8,1,0.293928,0.100862,206.481,-84.3228,6.22338,1
3.8,2,0,0.00134531,206.654,-84.1026,0,0
3.8,3,0.12841,0.00118959,206.524,-84.1013,2.93193,0
3.8,4,1.0905,0.102512,206.562,-85.2023,20.4894,1
3.80002024,3,0.032793,0.00138922,205.188,-126.304,1.30171,0
3.80003024,2,0,0.00141307,205.167,-125.391,0,0
3.80004024,1,0.198755,0.136343,205.3,-125.637,6.22338,1
3.80005024,4,1.36651,0.139584,205.216,-126.724,33.196,2
3.80006024,3,0.032793,0.00142758,205.214,-126.35,1.30171,0
3.9,0,1.17153,0.100997,206.462,-85.182,21.8687,1
3.9,1,0.293928,0.100862,206.481,-84.3228,6.22338,1
3.9,2,0,0.00134531,206.654,-84.1026,0,0
3.9,3,0.0525541,0.00118959,206.524,-84.0254,1.30171,0
3.9,4,1.85433,0.120602,206.562,-85.9842,33.196,2
3.90002024,2,0,0.00139473,205.167,-126.25,0,0
3.90003024,3,0,0.00140748,205.188,-125.412,0,0
3.90004024,0,0.933548,0.136895,205.278,-126.351,23.8449,1
3.90005024,1,0.198755,0.120065,205.151,-125.396,6.22338,1
3.90006024,3,0,0.00142758,205.214,-127.1,0,0
4,0,1.28853,0.100997,206.462,-85.299,23.8449,1
4,1,0.293928,0.100862,206.481,-84.3228,6.22338,1
4,2,0,0.00134531,206.654,-84.1026,0,0
4,3,0,0.00118959,206.524,-83.9729,0,0
4,4,1.85433,0.120602,206.562,-85.9842,33.196,2
4.00002024,2,0,0.00139473,205.167,-126.367,0,0
4.00003024,4,1.36651,0.140197,205.21,-126.939,33.196,2
4.00004024,3,0,0.00159132,205.343,-125.347,0,0
4.00005024,0,1.52236,0.141825,205.13,-126.667,36.4599,2
4.00006024,0,1.52236,0.144482,205.149,-128.7,36.4599,2
4.1,0,2.05589,0.118821,206.462,-86.0842,36.4599,2
4.1,1,0.293928,0.100862,206.481,-84.3228,6.22338,1
4.1,2,0,0.00134531,206.654,-84.1026,0,0
4.1,3,0,0.00118959,206.524,-83.9729,0,0
4.1,4,1.85433,0.120602,206.562,-85.9842,33.196,2
4.10002024,1,0.436783,0.119027,205.145,-127.685,12.3298,1
4.10003024,3,0.155131,0.119636,205.188,-125.686,5.01852,1
4.10004024,4,1.36651,0.158509,205.364,-126.892,33.196,2
4.10005024,1,0.436783,0.120065,205.151,-125.581,12.3298,1
4.10006024,1,0.436783,0.122314,205.171,-127.614,12.3298,1
4.2,0,2.52752,0.118821,206.462,-86.5558,43.9883,2
4.2,1,0.623643,0.100862,206.481,-84.6525,12.3298,1
4.2,2,0,0.00134531,206.654,-84.1026,0,0
4.2,3,0.231964,0.101115,206.524,-84.3048,5.01852,1
4.2,4,1.85433,0.120602,206.562,-85.9842,33.196,2
4.20002024,1,0.436783,0.119027,205.145,-128.157,12.3298,1
