simTime,MCCIndex,specWeatherModel
12.5,1,0.204854
12.50001,1,0
12.5,2,28.1143
12.50001,2,28.1143
12.5,3,22.3825
12.50001,3,22.3825
12.5,4,39.9539
12.50001,4,39.9539
12.6,0,34.2762
12.60001,0,41.4125
12.6,1,0
12.60001,1,0
12.6,2,28.1143
12.60001,2,23.4385
12.6,3,22.3825
12.60001,3,22.3825
12.6,4,39.9539
12.60001,4,39.9539
12.7,0,41.4125
12.70001,0,41.4125
12.7,1,0
12.70001,1,0
12.7,2,23.4385
12.70001,2,23.4385
12.7,3,22.3825
12.70001,3,22.3825
12.7,4,39.9539
12.70001,4,39.9539
12.8,0,41.4125
12.80001,0,41.4125
12.8,1,0
12.80001,1,0
12.8,2,23.4385
12.80001,2,23.4385
12.8,3,22.3825
12.80001,3,22.3825
12.8,4,39.9539
12.80001,4,39.9539
12.9,0,41.4125
12.90001,0,41.4125
12.9,1,0
12.90001,1,2.35137
12.9,2,23.4385
12.90001,2,0
12.9,3,22.3825
12.90001,3,0
12.9,4,39.9539
12.90001,4,49.833
