simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
2.6,0,3.24768,0.00284294,206.462,-87.16,15.1877,0
2.6,1,1.35737,0.00118661,206.481,-85.2866,0,0
2.6,2,1.35737,0.00134531,206.654,-85.46,35.1973,0
2.6,3,1.35737,0.00118959,206.524,-85.3302,0,0
2.6,4,1.35737,0.00120602,206.562,-85.3679,5.67044,0
2.60002024,2,0.547407,0.00139473,205.167,-128.775,35.1973,0
2.60003024,4,0.547407,0.00140197,205.21,-126.945,5.67044,0
2.60004024,3,0.547407,0.00159132,205.343,-127.252,0,0
2.60005024,2,0.547407,0.00140689,205.173,-126.952,35.1973,0
2.60006024,2,0.547407,0.00143325,205.192,-127.009,35.1973,0
2.7,0,1.35737,0.00118821,206.462,-85.268,7.76822,0
2.7,1,1.35737,0.00118661,206.481,-85.2866,0,0
2.7,2,1.35737,0.00134531,206.654,-85.46,35.1973,0
2.7,3,1.35737,0.00118959,206.524,-85.3302,0,0
2.7,4,1.35737,0.00120602,206.562,-85.3679,5.67044,0
2.70002024,3,0.547407,0.00138922,205.188,-126.905,0,0
2.70003024,0,0.547407,0.00142447,205.123,-126.859,19.9065,0
2.70004024,1,1.37296,0.00402313,205.3,-128.037,0,0
2.70005024,4,0.627125,0.00159912,205.216,-127.075,5.67044,0
2.70006024,2,0.547407,0.00143325,205.192,-127.009,35.1973,0
2.8,0,1.35737,0.00118821,206.462,-85.268,19.9065,0
2.8,1,3.40444,0.00297615,206.481,-87.3354,0,0
2.8,2,1.35737,0.00134531,206.654,-85.46,35.1973,0
2.8,3,1.35737,0.00118959,206.524,-85.3302,0,0
2.8,4,1.55504,0.00138165,206.562,-85.5657,5.67044,0
2.80002024,3,0.547407,0.00138922,205.188,-126.905,0,0
2.80003024,3,0.547407,0.00140748,205.188,-128.972,0,0
2.80004024,1,1.04119,0.00305096,205.3,-127.704,0,0
2.80005024,0,0.547407,0.00141825,205.13,-126.909,19.9065,0
2.80006024,1,1.04119,0.00273703,205.171,-127.68,0,0
2.9,0,1.35737,0.00118821,206.462,-85.268,19.9065,0
2.9,1,2.58177,0.00225698,206.481,-86.512,0,0
2.9,2,3.63079,0.00359855,206.654,-87.7357,35.1973,0
2.9,3,1.35737,0.00118959,206.524,-85.3302,0,0
2.9,4,1.35737,0.00120602,206.562,-85.3679,0,0
2.90002024,2,0.716242,0.00182491,205.167,-127.053,29.6084,0
2.90003024,3,2.47484,0.00636323,205.188,-130.081,0,0
2.90004024,4,0.547407,0.00158509,205.364,-129.549,12.5279,0
2.90005024,2,0.716242,0.00184082,205.173,-127.121,29.6084,0
2.90006024,1,0.547407,0.00143899,205.171,-126.987,0,0
3,0,1.35737,0.00118821,206.462,-85.268,32.147,0
3,1,1.35737,0.00118661,206.481,-85.2866,0,0
3,2,1.77601,0.00176024,206.654,-85.879,29.6084,0
3,3,6.13667,0.00537814,206.524,-90.1137,0,0
3,4,1.35737,0.00120602,206.562,-85.3679,12.5279,0
3.00002024,4,2.3359,0.00590487,205.21,-128.719,10.3864,0
3.00003024,4,2.3359,0.00598249,205.21,-128.738,10.3864,0
3.00004024,4,2.3359,0.0067639,205.364,-129.486,10.3864,0
3.00005024,2,0.547407,0.00143325,205.192,-127.009,29.6084,0
3.1,0,2.27237,0.00198918,206.462,-86.1838,32.147,0
3.1,1,6.30958,0.00551582,206.481,-90.2431,0,0
3.1,2,1.35737,0.00134531,206.654,-85.46,29.6084,0
3.1,3,1.35737,0.00118959,206.524,-85.3302,0,0
3.1,4,5.79216,0.00514634,206.562,-89.8066,10.3864,0
3.10002024,4,0.547407,0.00138378,205.21,-127.842,10.3864,0
3.10003024,4,0.547407,0.00158509,205.364,-127.273,10.3864,0
3.10004024,1,0.547407,0.00141253,205.151,-126.931,0,0
3.10005024,3,1.23889,0.0032309,205.214,-132.163,9.37176,0
3.2,0,4.63386,0.00405637,206.462,-88.5474,32.147,0
3.2,1,1.35737,0.00118661,206.481,-85.2866,0,0
3.2,2,6.21464,0.00615946,206.654,-90.3221,29.6084,0
3.2,3,3.07198,0.00269227,206.524,-87.0463,9.37176,0
3.2,4,1.35737,0.00120602,206.562,-85.3679,10.3864,0
3.20002024,1,0.547407,0.00140032,205.145,-130.141,0,0
3.20003024,0,0.547407,0.00142447,205.123,-126.859,32.147,0
3.20004024,4,2.56011,0.00652807,205.216,-130.729,10.3864,0
3.20005024,0,0.547407,0.00144482,205.149,-126.966,32.147,0
3.3,0,1.35737,0.00118821,206.462,-85.268,32.147,0
3.3,1,1.35737,0.00118661,206.481,-85.2866,0,0
3.3,2,1.35737,0.00134531,206.654,-85.46,29.6084,0
3.3,3,3.70206,0.00324446,206.524,-87.677,1.61914,0
3.3,4,6.34812,0.00564031,206.562,-90.3631,10.3864,0
3.30002024,2,1.56653,0.00399134,205.167,-127.905,29.6084,0
3.30003024,4,0.651031,0.00166736,205.21,-127.049,10.3864,0
