simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
7.3,2,9.0056,0.4285,213.254,-100.135,33.4019,2
7.3,3,0,0.0109719,213.115,-90.5729,0,0
7.3,4,7.18515,0.328728,213.142,-98.1036,24.9556,1
7.4,0,11.4148,0.375846,213.082,-102.32,45.3598,2
7.4,1,5.55991,0.320153,213.091,-96.418,17.9229,1
7.4,2,32.5127,1.547,213.254,-124.761,33.4019,2
7.4,3,0,0.0038019,213.115,-90.5657,0,0
7.4,4,5.45649,0.462063,213.142,-96.5082,11.2722,1
7.5,0,11.4148,0.375846,213.082,-102.32,45.3598,2
7.5,1,0,0.00376651,213.091,-90.5417,0,0
7.5,2,27.4789,1.30749,213.254,-119.488,33.4019,2
7.5,3,0,0.0038019,213.115,-90.5657,0,0
7.5,4,7.00109,0.328728,213.142,-97.9195,24.1335,1
7.6,0,27.7896,1.1202,213.082,-119.439,34.9337,2
7.6,1,0,0.00376651,213.091,-90.5417,0,0
7.6,2,23.1448,1.10127,213.254,-114.947,33.4019,2
7.6,3,0,0.0038019,213.115,-90.5657,0,0
7.6,4,7.00109,0.328728,213.142,-97.9195,24.1335,1
7.7,0,8.47812,0.375846,213.082,-99.3833,30.8983,2
7.7,1,0,0.014527,213.091,-90.5525,0,0
7.7,2,4.82147,0.364225,213.254,-95.887,14.9114,1
7.7,3,0,0.0038019,213.115,-90.5657,0,0
7.7,4,34.1486,1.29896,213.142,-126.037,39.0642,2
7.8,0,9.6417,0.375846,213.082,-100.547,36.4782,2
7.8,1,0,0.0165767,213.091,-90.5545,0,0
7.8,2,28.5101,1.62963,213.254,-120.841,21.3719,1
7.8,3,0,0.00875043,213.115,-90.5706,0,0
7.8,4,10.1671,0.386739,213.142,-101.144,39.0642,2
7.9,0,18.8719,0.795229,213.082,-110.196,32.9895,2
7.9,1,13.8578,1.29788,213.091,-105.694,9.56571,1
7.9,2,7.92409,0.4285,213.254,-99.0539,28.317,2
7.9,3,0,0.0038019,213.115,-90.5657,0,0
7.9,4,10.1671,0.386739,213.142,-101.144,39.0642,2
8,0,8.91935,0.375846,213.082,-99.8245,32.9895,2
8,1,3.41837,0.320153,213.091,-94.2765,9.56571,1
8,2,7.92409,0.4285,213.254,-99.0539,28.317,2
8,3,0,0.0038019,213.115,-90.5657,0,0
