simTime,MCCIndex,specWeatherModel,cloudCover,cloudHeight
30.30001,2,10.3784,1,4.83946
30.3,3,49.9496,2,1
30.30001,3,53.154,2,4.38315
30.3,4,0,0,1
30.30001,4,0,0,3.24042
30.4,0,3.42329,1,3.65945
30.40001,0,3.42329,1,1
30.4,1,0,0,1
30.40001,1,0,0,2.7441
30.4,2,10.3784,1,4.83946
30.40001,2,10.3784,1,1
30.4,3,53.154,2,4.38315
30.40001,3,53.154,2,4.93402
30.4,4,0,0,3.24042
30.40001,4,7.71024,1,1.66003
30.5,0,3.42329,1,1
30.50001,0,3.42329,1,1.21169
30.5,1,0,0,2.7441
30.50001,1,3.59602,1,1
30.5,2,10.3784,1,1
30.50001,2,0,0,1
30.5,3,53.154,2,4.93402
30.50001,3,53.154,2,3.69178
30.5,4,7.71024,1,1.66003
30.50001,4,10.0151,1,2.1099
30.6,0,3.42329,1,1.21169
30.60001,0,5.39401,1,1
30.6,1,3.59602,1,1
30.60001,1,3.59602,1,4.7172
30.6,2,0,0,1
30.60001,2,0,0,3.41167
30.6,3,53.154,2,3.69178
30.60001,3,53.154,2,1
30.6,4,10.0151,1,2.1099
30.60001,4,10.0151,1,1
30.7,0,5.39401,1,1
30.70001,0,9.79861,1,1
30.7,1,3.59602,1,4.7172
30.70001,1,3.59602,1,1
30.7,2,0,0,3.41167
30.70001,2,0,0,1.38362
30.7,3,53.154,2,1
30.70001,3,58.9818,2,4.03984
30.7,4,10.0151,1,1
30.70001,4,14.8213,1,1
30.8,0,9.79861,1,1
30.80001,0,9.79861,1,3.76027
30.8,1,3.59602,1,1
30.80001,1,10.4061,1,1.5116
30.8,2,0,0,1.38362
30.80001,2,0,0,1
30.8,3,58.9818,2,4.03984
30.80001,3,58.9818,2,1
30.8,4,14.8213,1,1
30.80001,4,14.8213,1,3.12094
30.9,0,9.79861,1,3.76027
30.90001,0,9.79861,1,1
30.9,1,10.4061,1,1.5116
30.90001,1,10.4061,1,1
30.9,2,0,0,1
30.90001,2,5.33802,1,1
30.9,3,58.9818,2,1
30.90001,3,44.2922,2,3.88392
30.9,4,14.8213,1,3.12094
30.90001,4,14.8213,1,1
31,0,9.79861,1,1
31.00001,0,0,0,2.48224
31,1,10.4061,1,1
31.00001,1,21.0277,1,1
31,2,5.33802,1,1
31.00001,2,8.34794,1,1.45784
31,3,44.2922,2,3.88392
31.00001,3,27.5674,2,4.49136
31,4,14.8213,1,1
31.00001,4,0,0,1
31.1,0,0,0,2.48224
31.10001,0,0,0,1
31.1,1,21.0277,1,1
31.10001,1,21.0277,1,1
31.1,2,8.34794,1,1.45784
31.10001,2,8.34794,1,4.57582
31.1,3,27.5674,2,4.49136
31.10001,3,36.4045,2,1.82518
31.1,4,0,0,1
31.10001,4,0,0,1
31.2,0,0,0,1
31.20001,0,0,0,1
31.2,1,21.0277,1,1
31.20001,1,21.0277,1,1
31.2,2,8.34794,1,4.57582
31.20001,2,8.34794,1,1
31.2,3,36.4045,2,1.82518
31.20001,3,32.4207,2,3.8213
31.2,4,0,0,1
31.20001,4,0,0,2.02184
31.3,0,0,0,1
31.30001,0,0.0911145,0,4.44949
31.3,1,21.0277,1,1
31.30001,1,21.0277,1,1
31.3,2,8.34794,1,1
31.30001,2,8.34794,1,1
31.3,3,32.4207,2,3.8213
31.30001,3,32.4207,2,1.6457
31.3,4,0,0,2.02184
31.30001,4,0,0,1
31.4,0,0.0911145,0,4.44949
31.40001,0,0.0911145,0,1
31.4,1,21.0277,1,1
31.40001,1,21.0277,1,3.85998
31.4,2,8.34794,1,1
31.40001,2,1.52394,0,1
31.4,3,32.4207,2,1.6457
31.40001,3,32.4207,2,1
31.4,4,0,0,1
31.40001,4,1.87508,0,1
31.5,0,0.0911145,0,1
31.50001,0,0.0911145,0,3.26862
31.5,1,21.0277,1,3.85998
31.50001,1,1.22059,0,1
31.5,2,1.52394,0,1
31.50001,2,0,0,1
31.5,3,32.4207,2,1
31.50001,3,32.4207,2,1.22757
31.5,4,1.87508,0,1
31.50001,4,1.87508,0,1
31.6,0,0.0911145,0,3.26862
31.60001,0,0.0911145,0,4.63976
31.6,1,1.22059,0,1
31.60001,1,1.22059,0,1
31.6,2,0,0,1
31.60001,2,0,0,1
31.6,3,32.4207,2,1.22757
31.60001,3,32.4207,2,4.80848
31.6,4,1.87508,0,1
31.60001,4,15.6021,1,1
31.7,0,0.0911145,0,4.63976
31.70001,0,0.0911145,0,4.0315
31.7,1,1.22059,0,1
31.70001,1,1.22059,0,1
31.7,2,0,0,1
31.70001,2,0,0,1
31.7,3,32.4207,2,4.80848
31.70001,3,32.4207,2,1
31.7,4,15.6021,1,1
31.70001,4,15.6021,1,2.76046
31.8,0,0.0911145,0,4.0315
31.80001,0,0.0911145,0,2.27481
31.8,1,1.22059,0,1
31.80001,1,1.22059,0,1.73041
31.8,2,0,0,1
31.80001,2,0,0,1
31.8,3,32.4207,2,1
31.80001,3,32.4207,2,1
31.8,4,15.6021,1,2.76046
31.80001,4,15.6021,1,4.45209
31.9,0,0.0911145,0,2.27481
31.90001,0,0,0,4.32295
31.9,1,1.22059,0,1.73041
31.90001,1,1.22059,0,2.66219
31.9,2,0,0,1
31.90001,2,10.4287,1,1
31.9,3,32.4207,2,1
31.90001,3,32.4207,2,4.47794
31.9,4,15.6021,1,4.45209
31.90001,4,15.6021,1,1
32,0,0,0,4.32295
32.00001,0,0,0,1
32,1,1.22059,0,2.66219
32.00001,1,1.22059,0,1
32,2,10.4287,1,1
32.00001,2,10.4287,1,4.12731
32,3,32.4207,2,4.47794
32.00001,3,32.4207,2,1
32,4,15.6021,1,1
32.00001,4,15.6021,1,1
32.1,0,0,0,1
32.10001,0,0,0,1
32.1,1,1.22059,0,1
32.10001,1,0,0,1
32.1,2,10.4287,1,4.12731
32.10001,2,10.4287,1,1.04226
32.1,3,32.4207,2,1
32.10001,3,33.4197,2,2.00439
32.1,4,15.6021,1,1
32.10001,4,15.6021,1,4.06308
32.2,0,0,0,1
32.20001,0,0,0,1
32.2,1,0,0,1
32.20001,1,0,0,1
32.2,2,10.4287,1,1.04226
32.20001,2,3.77937,1,3.47174
32.2,3,33.4197,2,2.00439
32.20001,3,33.4197,2,1
32.2,4,15.6021,1,4.06308
32.20001,4,15.6021,1,1
32.3,0,0,0,1
32.30001,0,0,0,1
32.3,1,0,0,1
32.30001,1,0,0,1
32.3,2,3.77937,1,3.47174
32.30001,2,12.3588,1,1
32.3,3,33.4197,2,1
32.30001,3,33.4197,2,1
32.3,4,15.6021,1,1
32.30001,4,19.478,1,2.43423
32.4,0,0,0,1
32.40001,0,0,0,4.73819
32.4,1,0,0,1
32.40001,1,0,0,1
32.4,2,12.3588,1,1
32.40001,2,0,0,1
32.4,3,33.4197,2,1
32.40001,3,33.4197,2,1
32.4,4,19.478,1,2.43423
32.40001,4,19.478,1,1
32.5,0,0,0,4.73819
32.50001,0,4.53248,1,1
32.5,1,0,0,1
32.50001,1,10.1892,1,1
32.5,2,0,0,1
32.50001,2,0,0,1
32.5,3,33.4197,2,1
32.50001,3,22.8342,1,1
32.5,4,19.478,1,1
32.50001,4,19.478,1,1
32.6,0,4.53248,1,1
32.60001,0,4.53248,1,1
32.6,1,10.1892,1,1
32.60001,1,19.3963,1,1.99623
32.6,2,0,0,1
32.60001,2,0,0,1
32.6,3,22.8342,1,1
32.60001,3,22.8342,1,1
32.6,4,19.478,1,1
32.60001,4,4.41563,1,1
32.7,0,4.53248,1,1
32.70001,0,4.53248,1,1
32.7,1,19.3963,1,1.99623
32.70001,1,19.3963,1,2.47382
32.7,2,0,0,1
32.70001,2,0,0,1.2522
32.7,3,22.8342,1,1
32.70001,3,22.8342,1,1
32.7,4,4.41563,1,1
32.70001,4,4.41563,1,4.43351
32.8,0,4.53248,1,1
32.80001,0,4.53248,1,1
32.8,1,19.3963,1,2.47382
32.80001,1,19.3963,1,1
32.8,2,0,0,1.2522
32.80001,2,0,0,1
32.8,3,22.8342,1,1
32.80001,3,22.8342,1,1
32.8,4,4.41563,1,4.43351
32.80001,4,4.41563,1,1
32.9,0,4.53248,1,1
32.90001,0,0,0,4.65089
32.9,1,19.3963,1,1
32.90001,1,19.3963,1,2.93313
32.9,2,0,0,1
32.90001,2,14.6,1,1
32.9,3,22.8342,1,1
32.90001,3,10.7855,1,1.85635
32.9,4,4.41563,1,1
32.90001,4,4.41563,1,1.43863
33,0,0,0,4.65089
33.00001,0,0,0,3.79173
33,1,19.3963,1,2.93313
33.00001,1,15.0285,1,3.77034
33,2,14.6,1,1
33.00001,2,14.6,1,1.00282
33,3,10.7855,1,1.85635
33.00001,3,10.7855,1,1
33,4,4.41563,1,1.43863
33.00001,4,4.41563,1,4.23727
33.1,0,0,0,3.79173
33.10001,0,0,0,4.70078
33.1,1,15.0285,1,3.77034
33.10001,1,15.0285,1,1
33.1,2,14.6,1,1.00282
33.10001,2,14.6,1,4.45977
33.1,3,10.7855,1,1
33.10001,3,10.7855,1,1
33.1,4,4.41563,1,4.23727
33.10001,4,3.55396,1,1
33.2,0,0,0,4.70078
33.20001,0,0,0,4.99809
33.2,1,15.0285,1,1
33.20001,1,15.0285,1,1
33.2,2,14.6,1,4.45977
33.20001,2,14.6,1,1
33.2,3,10.7855,1,1
33.20001,3,10.7855,1,1.93343
33.2,4,3.55396,1,1
33.20001,4,0,0,1
33.3,0,0,0,4.99809
33.30001,0,0,0,1
33.3,1,15.0285,1,1
33.30001,1,15.0285,1,1
33.3,2,14.6,1,1
33.30001,2,14.6,1,1
33.3,3,10.7855,1,1.93343
33.30001,3,3.57809,1,1
33.3,4,0,0,1
33.30001,4,0,0,1
33.4,0,0,0,1
33.40001,0,0,0,1
33.4,1,15.0285,1,1
33.40001,1,15.0285,1,1
33.4,2,14.6,1,1
33.40001,2,14.6,1,1
33.4,3,3.57809,1,1
33.40001,3,15.2365,1,2.74691
33.4,4,0,0,1
33.40001,4,0,0,1
33.5,0,0,0,1
33.50001,0,0,0,1
33.5,1,15.0285,1,1
33.50001,1,15.0285,1,1
33.5,2,14.6,1,1
33.50001,2,14.6,1,1
33.5,3,15.2365,1,2.74691
33.50001,3,15.2365,1,1
33.5,4,0,0,1
33.50001,4,0,0,1.8256
33.6,0,0,0,1
33.60001,0,0,0,4.22299
33.6,1,15.0285,1,1
33.60001,1,23.4662,1,1
33.6,2,14.6,1,1
33.60001,2,27.8539,2,2.96702
33.6,3,15.2365,1,1
33.60001,3,15.2365,1,1
33.6,4,0,0,1.8256
33.60001,4,13.7278,1,1
33.7,0,0,0,4.22299
33.70001,0,0,0,1.29377
33.7,1,23.4662,1,1
33.70001,1,22.4659,1,1
33.7,2,27.8539,2,2.96702
33.70001,2,27.8539,2,1
33.7,3,15.2365,1,1
33.70001,3,15.2365,1,1
33.7,4,13.7278,1,1
33.70001,4,0,0,1
33.8,0,0,0,1.29377
33.80001,0,0,0,2.71225
33.8,1,22.4659,1,1
33.80001,1,22.4659,1,1.68797
33.8,2,27.8539,2,1
33.80001,2,27.8539,2,4.9002
33.8,3,15.2365,1,1
33.80001,3,0,0,1.56191
33.8,4,0,0,1
33.80001,4,11.1061,1,1
33.9,0,0,0,2.71225
33.90001,0,0,0,1
33.9,1,22.4659,1,1.68797
33.90001,1,3.59272,1,1
33.9,2,27.8539,2,4.9002
33.90001,2,16.3963,1,3.7224
33.9,3,0,0,1.56191
33.90001,3,0,0,3.44815
33.9,4,11.1061,1,1
33.90001,4,9.12499,1,1
34,0,0,0,1
34.00001,0,0,0,2.36853
34,1,3.59272,1,1
34.00001,1,10.2848,1,1
34,2,16.3963,1,3.7224
34.00001,2,24.1458,1,1.21843
34,3,0,0,3.44815
34.00001,3,0,0,4.91766
34,4,9.12499,1,1
34.00001,4,0,0,1
34.1,0,0,0,2.36853
34.10001,0,0,0,1
34.1,1,10.2848,1,1
34.10001,1,10.2848,1,4.49377
34.1,2,24.1458,1,1.21843
34.10001,2,24.1458,1,1.64742
34.1,3,0,0,4.91766
34.10001,3,0,0,2.64662
34.1,4,0,0,1
34.10001,4,0,0,2.79061
34.2,0,0,0,1
34.20001,0,0,0,1.77141
34.2,1,10.2848,1,4.49377
34.20001,1,13.7471,1,1
34.2,2,24.1458,1,1.64742
34.20001,2,26.3209,2,1
34.2,3,0,0,2.64662
34.20001,3,0,0,1
34.2,4,0,0,2.79061
34.20001,4,0,0,4.35471
34.3,0,0,0,1.77141
34.30001,0,0,0,4.30839
34.3,1,13.7471,1,1
34.30001,1,13.7471,1,1
34.3,2,26.3209,2,1
34.30001,2,26.3209,2,1
34.3,3,0,0,1
34.30001,3,0,0,1
34.3,4,0,0,4.35471
34.30001,4,0,0,2.74603
34.4,0,0,0,4.30839
34.40001,0,0,0,3.79521
34.4,1,13.7471,1,1
34.40001,1,13.7471,1,1
34.4,2,26.3209,2,1
34.40001,2,26.3209,2,4.90394
34.4,3,0,0,1
34.40001,3,0,0,1
34.4,4,0,0,2.74603
34.40001,4,0,0,1
34.5,0,0,0,3.79521
34.50001,0,0,0,1
34.5,1,13.7471,1,1
34.50001,1,22.3009,1,1
34.5,2,26.3209,2,4.90394
34.50001,2,26.3209,2,1.57474
34.5,3,0,0,1
34.50001,3,0,0,2.46268
34.5,4,0,0,1
34.50001,4,0,0,2.61448
34.6,0,0,0,1
34.60001,0,0,0,1
34.6,1,22.3009,1,1
34.60001,1,22.3009,1,1
34.6,2,26.3209,2,1.57474
34.60001,2,26.3209,2,1
34.6,3,0,0,2.46268
34.60001,3,0,0,2.20446
34.6,4,0,0,2.61448
34.60001,4,0,0,1
34.7,0,0,0,1
34.70001,0,0,0,1.98557
34.7,1,22.3009,1,1
34.70001,1,33.1739,2,1
34.7,2,26.3209,2,1
34.70001,2,38.0415,2,3.07385
34.7,3,0,0,2.20446
34.70001,3,14.7678,1,1.42308
34.7,4,0,0,1
34.70001,4,0,0,1
34.8,0,0,0,1.98557
34.80001,0,0,0,1
34.8,1,33.1739,2,1
34.80001,1,33.1739,2,3.23003
34.8,2,38.0415,2,3.07385
34.80001,2,38.0415,2,1.83475
34.8,3,14.7678,1,1.42308
34.80001,3,14.7678,1,4.48924
34.8,4,0,0,1
34.80001,4,0,0,2.39755
34.9,0,0,0,1
34.90001,0,0,0,1
34.9,1,33.1739,2,3.23003
34.90001,1,33.1739,2,1
34.9,2,38.0415,2,1.83475
34.90001,2,42.4363,2,1
34.9,3,14.7678,1,4.48924
34.90001,3,14.7678,1,4.49035
34.9,4,0,0,2.39755
34.90001,4,0,0,2.04036
35,0,0,0,1
35.00001,0,0,0,1.39622
35,1,33.1739,2,1
35.00001,1,33.1739,2,1
35,2,42.4363,2,1
35.00001,2,42.4363,2,1
35,3,14.7678,1,4.49035
35.00001,3,14.7678,1,1
35,4,0,0,2.04036
35.00001,4,0,0,1
35.1,0,0,0,1.39622
35.10001,0,0,0,4.31077
35.1,1,33.1739,2,1
35.10001,1,33.1739,2,1
35.1,2,42.4363,2,1
35.10001,2,30.6651,2,1
35.1,3,14.7678,1,1
35.10001,3,14.7678,1,1
35.1,4,0,0,1
35.10001,4,0,0,3.56449
35.2,0,0,0,4.31077
35.20001,0,0,0,1
35.2,1,33.1739,2,1
35.20001,1,31.6113,2,1
35.2,2,30.6651,2,1
35.20001,2,30.6651,2,4.88221
35.2,3,14.7678,1,1
35.20001,3,13.3482,1,1
35.2,4,0,0,3.56449
35.20001,4,0,0,1
35.3,0,0,0,1
35.30001,0,0,0,1
35.3,1,31.6113,2,1
35.30001,1,31.6113,2,1
35.3,2,30.6651,2,4.88221
35.30001,2,22.0994,1,3.32171
35.3,3,13.3482,1,1
35.30001,3,0,0,1
35.3,4,0,0,1
35.30001,4,0,0,1
35.4,0,0,0,1
35.40001,0,0,0,4.43851
35.4,1,31.6113,2,1
35.40001,1,45.8094,2,4.42021
35.4,2,22.0994,1,3.32171
35.40001,2,22.0994,1,1
35.4,3,0,0,1
35.40001,3,0,0,1
35.4,4,0,0,1
35.40001,4,0,0,1
35.5,0,0,0,4.43851
35.50001,0,0,0,1
35.5,1,45.8094,2,4.42021
35.50001,1,45.8094,2,3.97851
35.5,2,22.0994,1,1
35.50001,2,22.0994,1,1
35.5,3,0,0,1
35.50001,3,0,0,1
35.5,4,0,0,1
35.50001,4,0,0,1
35.6,0,0,0,1
35.60001,0,0,0,1
35.6,1,45.8094,2,3.97851
35.60001,1,54.7574,2,1.59759
35.6,2,22.0994,1,1
35.60001,2,28.7616,2,1
35.6,3,0,0,1
35.60001,3,0,0,1
35.6,4,0,0,1
35.60001,4,0,0,1
35.7,0,0,0,1
35.70001,0,0,0,1
35.7,1,54.7574,2,1.59759
35.70001,1,54.7574,2,3.70425
35.7,2,28.7616,2,1
35.70001,2,29.5783,2,1
35.7,3,0,0,1
35.70001,3,0,0,1
35.7,4,0,0,1
35.70001,4,0,0,1
35.8,0,0,0,1
35.80001,0,0,0,2.27544
35.8,1,54.7574,2,3.70425
35.80001,1,54.7574,2,1
35.8,2,29.5783,2,1
35.80001,2,29.5783,2,1.86762
35.8,3,0,0,1
35.80001,3,0,0,1
35.8,4,0,0,1
35.80001,4,0,0,1
35.9,0,0,0,2.27544
35.90001,0,0,0,1
35.9,1,54.7574,2,1
35.90001,1,54.7574,2,1.00489
35.9,2,29.5783,2,1.86762
35.90001,2,29.5783,2,2.1554
35.9,3,0,0,1
35.90001,3,2.33461,0,1
35.9,4,0,0,1
35.90001,4,0,0,1
36,0,0,0,1
36.00001,0,0,0,4.69206
36,1,54.7574,2,1.00489
36.00001,1,54.7574,2,1
36,2,29.5783,2,2.1554
36.00001,2,29.5783,2,1
36,3,2.33461,0,1
36.00001,3,2.33461,0,1
36,4,0,0,1
36.00001,4,2.55851,0,4.47551
36.1,0,0,0,4.69206
36.10001,0,0,0,1
36.1,1,54.7574,2,1
36.10001,1,54.7574,2,1.99374
36.1,2,29.5783,2,1
36.10001,2,29.5783,2,4.37154
36.1,3,2.33461,0,1
36.10001,3,2.33461,0,1
36.1,4,2.55851,0,4.47551
36.10001,4,5.95422,1,1.46956
36.2,0,0,0,1
36.20001,0,0,0,1
36.2,1,54.7574,2,1.99374
36.20001,1,54.7574,2,1
36.2,2,29.5783,2,4.37154
36.20001,2,29.5783,2,1
36.2,3,2.33461,0,1
36.20001,3,2.33461,0,2.07002
36.2,4,5.95422,1,1.46956
36.20001,4,17.1405,1,1.97075
36.3,0,0,0,1
36.30001,0,5.03001,1,1
36.3,1,54.7574,2,1
36.30001,1,54.7574,2,2.50524
36.3,2,29.5783,2,1
36.30001,2,29.5783,2,1
36.3,3,2.33461,0,2.07002
36.30001,3,9.70982,1,1.40501
36.3,4,17.1405,1,1.97075
36.30001,4,17.1405,1,1
36.4,0,5.03001,1,1
36.40001,0,5.03001,1,1
36.4,1,54.7574,2,2.50524
36.40001,1,41.8757,2,3.26228
36.4,2,29.5783,2,1
36.40001,2,29.5783,2,1
36.4,3,9.70982,1,1.40501
36.40001,3,9.70982,1,1
36.4,4,17.1405,1,1
36.40001,4,16.9405,1,3.10528
36.5,0,5.03001,1,1
36.50001,0,5.03001,1,3.32239
36.5,1,41.8757,2,3.26228
36.50001,1,41.8757,2,1
36.5,2,29.5783,2,1
36.50001,2,17.611,1,1
36.5,3,9.70982,1,1
36.50001,3,22.0173,1,1
36.5,4,16.9405,1,3.10528
36.50001,4,29.531,2,1
36.6,0,5.03001,1,3.32239
36.60001,0,5.03001,1,1.40907
36.6,1,41.8757,2,1
36.60001,1,41.8757,2,1.24821
36.6,2,17.611,1,1
36.60001,2,17.611,1,1
36.6,3,22.0173,1,1
36.60001,3,22.0173,1,1
36.6,4,29.531,2,1
36.60001,4,29.531,2,1
36.7,0,5.03001,1,1.40907
36.70001,0,5.03001,1,1
36.7,1,41.8757,2,1.24821
36.70001,1,41.8757,2,2.44074
36.7,2,17.611,1,1
36.70001,2,17.611,1,3.75657
36.7,3,22.0173,1,1
36.70001,3,22.0173,1,1
36.7,4,29.531,2,1
36.70001,4,29.531,2,1
36.8,0,5.03001,1,1
36.80001,0,5.03001,1,1
36.8,1,41.8757,2,2.44074
36.80001,1,41.8757,2,1
36.8,2,17.611,1,3.75657
36.80001,2,17.611,1,4.61936
36.8,3,22.0173,1,1
36.80001,3,5.37972,1,4.08687
36.8,4,29.531,2,1
36.80001,4,39.6277,2,1
36.9,0,5.03001,1,1
36.90001,0,7.41121,1,1
36.9,1,41.8757,2,1
36.90001,1,41.8757,2,2.24999
36.9,2,17.611,1,4.61936
36.90001,2,17.611,1,1
36.9,3,5.37972,1,4.08687
36.90001,3,11.2502,1,1
36.9,4,39.6277,2,1
36.90001,4,39.6277,2,1
37,0,7.41121,1,1
37.00001,0,0,0,4.67338
37,1,41.8757,2,2.24999
37.00001,1,41.8757,2,1
37,2,17.611,1,1
37.00001,2,29.3712,2,2.24431
37,3,11.2502,1,1
37.00001,3,11.2502,1,1
37,4,39.6277,2,1
37.00001,4,39.6277,2,1
37.1,0,0,0,4.67338
37.10001,0,10.9323,1,1
37.1,1,41.8757,2,1
37.10001,1,41.8757,2,4.63567
37.1,2,29.3712,2,2.24431
37.10001,2,29.3712,2,1
37.1,3,11.2502,1,1
37.10001,3,11.2502,1,1
37.1,4,39.6277,2,1
37.10001,4,39.6277,2,1
37.2,0,10.9323,1,1
37.20001,0,9.29248,1,1
37.2,1,41.8757,2,4.63567
37.20001,1,41.8757,2,1
37.2,2,29.3712,2,1
37.20001,2,29.3712,2,1.01829
37.2,3,11.2502,1,1
37.20001,3,0,0,1
37.2,4,39.6277,2,1
37.20001,4,52.4887,2,2.80924
37.3,0,9.29248,1,1
37.30001,0,0,0,1
37.3,1,41.8757,2,1
37.30001,1,41.8757,2,2.50317
37.3,2,29.3712,2,1.01829
37.30001,2,15.9878,1,1
37.3,3,0,0,1
37.30001,3,0,0,4.29675
37.3,4,52.4887,2,2.80924
37.30001,4,52.4887,2,2.79954
37.4,0,0,0,1
37.40001,0,0,0,2.04271
37.4,1,41.8757,2,2.50317
37.40001,1,41.8757,2,1
37.4,2,15.9878,1,1
37.40001,2,15.9878,1,2.40655
37.4,3,0,0,4.29675
37.40001,3,0,0,1
37.4,4,52.4887,2,2.79954
37.40001,4,52.4887,2,2.20633
37.5,0,0,0,2.04271
37.50001,0,0,0,1
37.5,1,41.8757,2,1
37.50001,1,22.1319,1,1
37.5,2,15.9878,1,2.40655
37.50001,2,13.6679,1,2.03294
37.5,3,0,0,1
37.50001,3,0,0,1
37.5,4,52.4887,2,2.20633
37.50001,4,52.4887,2,1
37.6,0,0,0,1
37.60001,0,0,0,3.07419
37.6,1,22.1319,1,1
37.60001,1,22.1319,1,1.50436
37.6,2,13.6679,1,2.03294
37.60001,2,13.6679,1,1
37.6,3,0,0,1
37.60001,3,3.51204,1,2.21034
37.6,4,52.4887,2,1
37.60001,4,66.4479,2,1
37.7,0,0,0,3.07419
37.70001,0,14.4788,1,2.83397
37.7,1,22.1319,1,1.50436
37.70001,1,22.1319,1,3.22578
37.7,2,13.6679,1,1
37.70001,2,7.16922,1,1
37.7,3,3.51204,1,2.21034
37.70001,3,3.51204,1,4.83145
37.7,4,66.4479,2,1
37.70001,4,66.4479,2,3.26682
37.8,0,14.4788,1,2.83397
37.80001,0,14.5493,1,1
37.8,1,22.1319,1,3.22578
37.80001,1,22.1319,1,4.07629
37.8,2,7.16922,1,1
37.80001,2,0,0,1
37.8,3,3.51204,1,4.83145
37.80001,3,17.6746,1,4.77376
37.8,4,66.4479,2,3.26682
37.80001,4,66.4479,2,1
37.9,0,14.5493,1,1
37.90001,0,14.5493,1,1
37.9,1,22.1319,1,4.07629
37.90001,1,17.544,1,1
37.9,2,0,0,1
37.90001,2,0,0,1
37.9,3,17.6746,1,4.77376
37.90001,3,27.474,2,1
37.9,4,66.4479,2,1
37.90001,4,66.4479,2,1
38,0,14.5493,1,1
38.00001,0,14.5493,1,1.41133
38,1,17.544,1,1
38.00001,1,5.74646,1,3.50914
38,2,0,0,1
38.00001,2,0,0,1
38,3,27.474,2,1
38.00001,3,27.474,2,4.14639
38,4,66.4479,2,1
38.00001,4,80.2445,2,4.85489
38.1,0,14.5493,1,1.41133
38.10001,0,14.5493,1,1
38.1,1,5.74646,1,3.50914
38.10001,1,5.74646,1,1
38.1,2,0,0,1
38.10001,2,0,0,3.49613
38.1,3,27.474,2,4.14639
38.10001,3,27.474,2,1
38.1,4,80.2445,2,4.85489
38.10001,4,80.2445,2,2.10796
38.2,0,14.5493,1,1
38.20001,0,14.5493,1,1
38.2,1,5.74646,1,1
38.20001,1,1.07971,0,1
38.2,2,0,0,3.49613
38.20001,2,6.5742,1,1
38.2,3,27.474,2,1
38.20001,3,27.474,2,1
38.2,4,80.2445,2,2.10796
38.20001,4,80.2445,2,2.96441
38.3,0,14.5493,1,1
38.30001,0,14.5493,1,3.51809
38.3,1,1.07971,0,1
38.30001,1,1.07971,0,3.5331
38.3,2,6.5742,1,1
38.30001,2,6.5742,1,3.77629
38.3,3,27.474,2,1
38.30001,3,27.474,2,4.69333
38.3,4,80.2445,2,2.96441
38.30001,4,80.2445,2,3.94367
38.4,0,14.5493,1,3.51809
38.40001,0,14.5493,1,1
38.4,1,1.07971,0,3.5331
38.40001,1,1.07971,0,1
38.4,2,6.5742,1,3.77629
38.40001,2,6.5742,1,4.65272
38.4,3,27.474,2,4.69333
38.40001,3,27.474,2,1
38.4,4,80.2445,2,3.94367
38.40001,4,80.2445,2,1
38.5,0,14.5493,1,1
38.50001,0,29.1255,2,1.03323
38.5,1,1.07971,0,1
38.50001,1,12.185,1,1
38.5,2,6.5742,1,4.65272
38.50001,2,6.5742,1,1
38.5,3,27.474,2,1
38.50001,3,27.474,2,1
38.5,4,80.2445,2,1
38.50001,4,76.8365,2,4.35274
38.6,0,29.1255,2,1.03323
38.60001,0,29.1255,2,2.61437
38.6,1,12.185,1,1
38.60001,1,0,0,4.71083
38.6,2,6.5742,1,1
38.60001,2,6.5742,1,1
38.6,3,27.474,2,1
38.60001,3,27.474,2,4.52844
38.6,4,76.8365,2,4.35274
38.60001,4,76.8365,2,1
38.7,0,29.1255,2,2.61437
38.70001,0,29.1255,2,1
38.7,1,0,0,4.71083
38.70001,1,0,0,1
38.7,2,6.5742,1,1
38.70001,2,6.5742,1,1
38.7,3,27.474,2,4.52844
38.70001,3,27.474,2,2.49122
38.7,4,76.8365,2,1
38.70001,4,91.1329,2,1
38.8,0,29.1255,2,1
38.80001,0,29.1255,2,1
38.8,1,0,0,1
38.80001,1,0,0,1
38.8,2,6.5742,1,1
38.80001,2,15.859,1,1
38.8,3,27.474,2,2.49122
38.80001,3,27.474,2,1
38.8,4,91.1329,2,1
38.80001,4,91.1329,2,1
38.9,0,29.1255,2,1
38.90001,0,29.1255,2,1
38.9,1,0,0,1
38.90001,1,0,0,1
38.9,2,15.859,1,1
38.90001,2,11.5575,1,1
38.9,3,27.474,2,1
38.90001,3,27.474,2,1
38.9,4,91.1329,2,1
38.90001,4,104.101,2,1
39,0,29.1255,2,1
39.00001,0,12.9113,1,1
39,1,0,0,1
39.00001,1,3.85759,1,1.97149
39,2,11.5575,1,1
39.00001,2,0,0,2.2659
39,3,27.474,2,1
39.00001,3,17.5875,1,1
39,4,104.101,2,1
39.00001,4,96.8352,2,1
39.1,0,12.9113,1,1
39.10001,0,12.9113,1,1
39.1,1,3.85759,1,1.97149
39.10001,1,3.85759,1,4.92568
39.1,2,0,0,2.2659
39.10001,2,0,0,3.56061
39.1,3,17.5875,1,1
39.10001,3,17.5875,1,1
39.1,4,96.8352,2,1
39.10001,4,94.3038,2,1
39.2,0,12.9113,1,1
39.20001,0,12.9113,1,1
39.2,1,3.85759,1,4.92568
39.20001,1,15.5012,1,1
39.2,2,0,0,3.56061
39.20001,2,0,0,1
