simTime,MCCIndex,specWeatherModel,cloudCover
66.3,3,23.3658,1
66.30001,3,34.8919,2
66.3,4,14.7727,1
66.30001,4,14.7727,1
66.4,0,31.7978,2
66.40001,0,41.2397,2
66.4,1,1.8845,0
66.40001,1,1.8845,0
66.4,2,0,0
66.40001,2,0,0
66.4,3,34.8919,2
66.40001,3,34.8919,2
66.4,4,14.7727,1
66.40001,4,3.65612,1
66.5,0,41.2397,2
66.50001,0,50.3067,2
66.5,1,1.8845,0
66.50001,1,1.8845,0
66.5,2,0,0
66.50001,2,0,0
66.5,3,34.8919,2
66.50001,3,34.8919,2
66.5,4,3.65612,1
66.50001,4,16.9478,1
66.6,0,50.3067,2
66.60001,0,50.3067,2
66.6,1,1.8845,0
66.60001,1,1.8845,0
66.6,2,0,0
66.60001,2,13.4578,1
66.6,3,34.8919,2
66.60001,3,34.8919,2
66.6,4,16.9478,1
66.60001,4,16.9478,1
66.7,0,50.3067,2
66.70001,0,50.3067,2
66.7,1,1.8845,0
66.70001,1,1.8845,0
66.7,2,13.4578,1
66.70001,2,20.8879,1
66.7,3,34.8919,2
66.70001,3,34.8919,2
66.7,4,16.9478,1
66.70001,4,7.86151,1
66.8,0,50.3067,2
66.80001,0,50.3067,2
66.8,1,1.8845,0
66.80001,1,1.8845,0
66.8,2,20.8879,1
66.80001,2,4.49605,1
66.8,3,34.8919,2
66.80001,3,34.8919,2
66.8,4,7.86151,1
66.80001,4,0,0
66.9,0,50.3067,2
66.90001,0,50.3067,2
66.9,1,1.8845,0
66.90001,1,1.8845,0
66.9,2,4.49605,1
66.90001,2,4.49605,1
66.9,3,34.8919,2
66.90001,3,34.8919,2
66.9,4,0,0
66.90001,4,9.59934,1
67,0,50.3067,2
67.00001,0,50.3067,2
67,1,1.8845,0
67.00001,1,0,0
67,2,4.49605,1
67.00001,2,4.49605,1
67,3,34.8919,2
67.00001,3,42.3089,2
67,4,9.59934,1
67.00001,4,9.59934,1
67.1,0,50.3067,2
67.10001,0,39.8288,2
67.1,1,0,0
67.10001,1,0,0
67.1,2,4.49605,1
67.10001,2,11.2838,1
67.1,3,42.3089,2
67.10001,3,40.6117,2
67.1,4,9.59934,1
67.10001,4,5.86477,1
67.2,0,39.8288,2
67.20001,0,48.0606,2
67.2,1,0,0
67.20001,1,0,0
67.2,2,11.2838,1
67.20001,2,11.2838,1
67.2,3,40.6117,2
67.20001,3,40.6117,2
67.2,4,5.86477,1
67.20001,4,5.86477,1
67.3,0,48.0606,2
67.30001,0,48.0606,2
67.3,1,0,0
67.30001,1,0,0
67.3,2,11.2838,1
67.30001,2,8.81004,1
67.3,3,40.6117,2
67.30001,3,43.677,2
67.3,4,5.86477,1
67.30001,4,5.86477,1
67.4,0,48.0606,2
67.40001,0,34.7312,2
67.4,1,0,0
67.40001,1,0,0
67.4,2,8.81004,1
67.40001,2,8.81004,1
67.4,3,43.677,2
67.40001,3,51.5049,2
67.4,4,5.86477,1
67.40001,4,13.0978,1
67.5,0,34.7312,2
67.50001,0,34.7312,2
67.5,1,0,0
67.50001,1,8.02414,1
67.5,2,8.81004,1
67.50001,2,8.81004,1
67.5,3,51.5049,2
67.50001,3,51.5049,2
67.5,4,13.0978,1
67.50001,4,13.0978,1
67.6,0,34.7312,2
67.60001,0,34.7312,2
67.6,1,8.02414,1
67.60001,1,8.02414,1
67.6,2,8.81004,1
67.60001,2,8.81004,1
67.6,3,51.5049,2
67.60001,3,51.5049,2
67.6,4,13.0978,1
67.60001,4,13.0978,1
67.7,0,34.7312,2
67.70001,0,45.9616,2
67.7,1,8.02414,1
67.70001,1,8.02414,1
67.7,2,8.81004,1
67.70001,2,0,0
67.7,3,51.5049,2
67.70001,3,51.5049,2
67.7,4,13.0978,1
67.70001,4,13.0978,1
67.8,0,45.9616,2
67.80001,0,45.9616,2
67.8,1,8.02414,1
67.80001,1,8.02414,1
67.8,2,0,0
67.80001,2,0,0
67.8,3,51.5049,2
67.80001,3,51.5049,2
67.8,4,13.0978,1
67.80001,4,16.7822,1
67.9,0,45.9616,2
67.90001,0,45.9616,2
67.9,1,8.02414,1
67.90001,1,0,0
67.9,2,0,0
67.90001,2,6.14482,1
67.9,3,51.5049,2
67.90001,3,51.5049,2
67.9,4,16.7822,1
67.90001,4,16.7822,1
68,0,45.9616,2
68.00001,0,58.7892,2
68,1,0,0
68.00001,1,0,0
68,2,6.14482,1
68.00001,2,6.14482,1
68,3,51.5049,2
68.00001,3,51.5049,2
68,4,16.7822,1
68.00001,4,16.7822,1
68.1,0,58.7892,2
68.10001,0,58.7892,2
68.1,1,0,0
68.10001,1,0,0
68.1,2,6.14482,1
68.10001,2,0,0
68.1,3,51.5049,2
68.10001,3,34.8186,2
68.1,4,16.7822,1
68.10001,4,16.7822,1
68.2,0,58.7892,2
68.20001,0,58.7892,2
68.2,1,0,0
68.20001,1,0,0
68.2,2,0,0
68.20001,2,0,0
68.2,3,34.8186,2
68.20001,3,15.8863,1
68.2,4,16.7822,1
68.20001,4,16.7822,1
68.3,0,58.7892,2
68.30001,0,58.7892,2
68.3,1,0,0
68.30001,1,8.92419,1
68.3,2,0,0
68.30001,2,0,0
68.3,3,15.8863,1
68.30001,3,15.8863,1
68.3,4,16.7822,1
68.30001,4,16.7822,1
68.4,0,58.7892,2
68.40001,0,41.8107,2
68.4,1,8.92419,1
68.40001,1,8.92419,1
68.4,2,0,0
68.40001,2,0,0
68.4,3,15.8863,1
68.40001,3,15.8863,1
68.4,4,16.7822,1
68.40001,4,16.7822,1
68.5,0,41.8107,2
68.50001,0,46.0105,2
68.5,1,8.92419,1
68.50001,1,0,0
68.5,2,0,0
68.50001,2,0,0
68.5,3,15.8863,1
68.50001,3,15.8863,1
68.5,4,16.7822,1
68.50001,4,16.7822,1
68.6,0,46.0105,2
68.60001,0,46.0105,2
68.6,1,0,0
68.60001,1,0,0
68.6,2,0,0
68.60001,2,0,0
68.6,3,15.8863,1
68.60001,3,15.8863,1
68.6,4,16.7822,1
68.60001,4,16.7822,1
68.7,0,46.0105,2
68.70001,0,46.0105,2
68.7,1,0,0
68.70001,1,11.3807,1
68.7,2,0,0
68.70001,2,0,0
68.7,3,15.8863,1
68.70001,3,15.8863,1
68.7,4,16.7822,1
68.70001,4,16.7822,1
68.8,0,46.0105,2
68.80001,0,46.0105,2
68.8,1,11.3807,1
68.80001,1,0,0
68.8,2,0,0
68.80001,2,0,0
68.8,3,15.8863,1
68.80001,3,3.34757,1
68.8,4,16.7822,1
68.80001,4,16.7822,1
68.9,0,46.0105,2
68.90001,0,46.0105,2
68.9,1,0,0
68.90001,1,0,0
68.9,2,0,0
68.90001,2,0,0
68.9,3,3.34757,1
68.90001,3,3.34757,1
68.9,4,16.7822,1
68.90001,4,23.3843,1
69,0,46.0105,2
69.00001,0,46.0105,2
69,1,0,0
69.00001,1,0,0
69,2,0,0
69.00001,2,0,0
69,3,3.34757,1
69.00001,3,3.34757,1
69,4,23.3843,1
69.00001,4,23.3843,1
69.1,0,46.0105,2
69.10001,0,46.0105,2
69.1,1,0,0
69.10001,1,0,0
69.1,2,0,0
69.10001,2,0,0
69.1,3,3.34757,1
69.10001,3,3.34757,1
69.1,4,23.3843,1
69.10001,4,28.2486,2
69.2,0,46.0105,2
69.20001,0,46.0105,2
69.2,1,0,0
69.20001,1,0,0
69.2,2,0,0
69.20001,2,0,0
69.2,3,3.34757,1
69.20001,3,3.34757,1
69.2,4,28.2486,2
69.20001,4,28.2486,2
69.3,0,46.0105,2
69.30001,0,46.0105,2
69.3,1,0,0
69.30001,1,0,0
69.3,2,0,0
69.30001,2,0,0
69.3,3,3.34757,1
69.30001,3,3.34757,1
69.3,4,28.2486,2
69.30001,4,28.2486,2
69.4,0,46.0105,2
69.40001,0,46.0105,2
69.4,1,0,0
69.40001,1,10.1909,1
69.4,2,0,0
69.40001,2,0,0
69.4,3,3.34757,1
69.40001,3,3.34757,1
69.4,4,28.2486,2
69.40001,4,15.0483,1
69.5,0,46.0105,2
69.50001,0,48.5109,2
69.5,1,10.1909,1
69.50001,1,10.1909,1
69.5,2,0,0
69.50001,2,0,0
69.5,3,3.34757,1
69.50001,3,3.34757,1
69.5,4,15.0483,1
69.50001,4,15.0483,1
69.6,0,48.5109,2
69.60001,0,48.5109,2
69.6,1,10.1909,1
69.60001,1,10.1909,1
69.6,2,0,0
69.60001,2,13.1718,1
69.6,3,3.34757,1
69.60001,3,3.34757,1
69.6,4,15.0483,1
69.60001,4,1.98975,0
69.7,0,48.5109,2
69.70001,0,37.1439,2
69.7,1,10.1909,1
69.70001,1,12.614,1
69.7,2,13.1718,1
69.70001,2,13.1718,1
69.7,3,3.34757,1
69.70001,3,3.34757,1
69.7,4,1.98975,0
69.70001,4,1.98975,0
69.8,0,37.1439,2
69.80001,0,45.1521,2
69.8,1,12.614,1
69.80001,1,12.614,1
69.8,2,13.1718,1
69.80001,2,13.1718,1
69.8,3,3.34757,1
69.80001,3,3.34757,1
69.8,4,1.98975,0
69.80001,4,1.98975,0
69.9,0,45.1521,2
69.90001,0,45.1521,2
69.9,1,12.614,1
69.90001,1,11.9649,1
69.9,2,13.1718,1
69.90001,2,13.1718,1
69.9,3,3.34757,1
69.90001,3,3.34757,1
69.9,4,1.98975,0
69.90001,4,15.8333,1
70,0,45.1521,2
70.00001,0,45.1521,2
70,1,11.9649,1
70.00001,1,11.9649,1
70,2,13.1718,1
70.00001,2,13.1718,1
70,3,3.34757,1
70.00001,3,0,0
70,4,15.8333,1
70.00001,4,27.377,2
70.1,0,45.1521,2
70.10001,0,45.1521,2
70.1,1,11.9649,1
70.10001,1,26.9501,2
70.1,2,13.1718,1
70.10001,2,0,0
70.1,3,0,0
70.10001,3,0,0
70.1,4,27.377,2
70.10001,4,28.4904,2
70.2,0,45.1521,2
70.20001,0,45.1521,2
70.2,1,26.9501,2
70.20001,1,26.9501,2
70.2,2,0,0
70.20001,2,0,0
70.2,3,0,0
70.20001,3,0,0
70.2,4,28.4904,2
70.20001,4,28.4904,2
70.3,0,45.1521,2
70.30001,0,45.1521,2
70.3,1,26.9501,2
70.30001,1,26.9501,2
70.3,2,0,0
70.30001,2,0,0
70.3,3,0,0
70.30001,3,0,0
70.3,4,28.4904,2
70.30001,4,28.4904,2
70.4,0,45.1521,2
70.40001,0,45.1521,2
70.4,1,26.9501,2
70.40001,1,26.9501,2
70.4,2,0,0
70.40001,2,0,0
70.4,3,0,0
70.40001,3,0,0
70.4,4,28.4904,2
70.40001,4,13.2131,1
70.5,0,45.1521,2
70.50001,0,45.1521,2
70.5,1,26.9501,2
70.50001,1,26.9501,2
70.5,2,0,0
70.50001,2,0,0
70.5,3,0,0
70.50001,3,0,0
70.5,4,13.2131,1
70.50001,4,13.2131,1
70.6,0,45.1521,2
70.60001,0,45.1521,2
70.6,1,26.9501,2
70.60001,1,26.9501,2
70.6,2,0,0
70.60001,2,13.02,1
70.6,3,0,0
70.60001,3,0,0
70.6,4,13.2131,1
70.60001,4,13.2131,1
70.7,0,45.1521,2
70.70001,0,45.1521,2
70.7,1,26.9501,2
70.70001,1,26.9501,2
70.7,2,13.02,1
70.70001,2,13.02,1
70.7,3,0,0
70.70001,3,0,0
70.7,4,13.2131,1
70.70001,4,13.2131,1
70.8,0,45.1521,2
70.80001,0,32.8489,2
70.8,1,26.9501,2
70.80001,1,26.9501,2
70.8,2,13.02,1
70.80001,2,13.02,1
70.8,3,0,0
70.80001,3,0,0
70.8,4,13.2131,1
70.80001,4,13.2131,1
70.9,0,32.8489,2
70.90001,0,32.8489,2
70.9,1,26.9501,2
70.90001,1,26.9501,2
70.9,2,13.02,1
70.90001,2,26.1957,2
70.9,3,0,0
70.90001,3,0,0
70.9,4,13.2131,1
70.90001,4,13.2131,1
71,0,32.8489,2
71.00001,0,16.512,1
71,1,26.9501,2
71.00001,1,26.2633,2
71,2,26.1957,2
71.00001,2,26.1957,2
71,3,0,0
71.00001,3,0,0
71,4,13.2131,1
71.00001,4,13.2131,1
71.1,0,16.512,1
71.10001,0,16.512,1
71.1,1,26.2633,2
71.10001,1,26.2633,2
71.1,2,26.1957,2
71.10001,2,26.1957,2
71.1,3,0,0
71.10001,3,0,0
71.1,4,13.2131,1
71.10001,4,13.2131,1
71.2,0,16.512,1
71.20001,0,20.2175,1
71.2,1,26.2633,2
71.20001,1,26.2633,2
71.2,2,26.1957,2
71.20001,2,26.1957,2
71.2,3,0,0
71.20001,3,7.73248,1
71.2,4,13.2131,1
71.20001,4,13.2131,1
71.3,0,20.2175,1
71.30001,0,20.2175,1
71.3,1,26.2633,2
71.30001,1,22.0862,1
71.3,2,26.1957,2
71.30001,2,27.7292,2
71.3,3,7.73248,1
71.30001,3,7.73248,1
71.3,4,13.2131,1
71.30001,4,22.0401,1
71.4,0,20.2175,1
71.40001,0,20.2175,1
71.4,1,22.0862,1
71.40001,1,22.0862,1
71.4,2,27.7292,2
71.40001,2,27.7292,2
71.4,3,7.73248,1
71.40001,3,7.73248,1
71.4,4,22.0401,1
71.40001,4,15.7813,1
71.5,0,20.2175,1
71.50001,0,20.2175,1
71.5,1,22.0862,1
71.50001,1,29.7491,2
71.5,2,27.7292,2
71.50001,2,27.7292,2
71.5,3,7.73248,1
71.50001,3,0.504424,0
71.5,4,15.7813,1
71.50001,4,0,0
71.6,0,20.2175,1
71.60001,0,20.2175,1
71.6,1,29.7491,2
71.60001,1,29.7491,2
71.6,2,27.7292,2
71.60001,2,19.5081,1
71.6,3,0.504424,0
71.60001,3,0.504424,0
71.6,4,0,0
71.60001,4,0,0
71.7,0,20.2175,1
71.70001,0,20.2175,1
71.7,1,29.7491,2
71.70001,1,19.7913,1
71.7,2,19.5081,1
71.70001,2,19.5081,1
71.7,3,0.504424,0
71.70001,3,0.504424,0
71.7,4,0,0
71.70001,4,0,0
71.8,0,20.2175,1
71.80001,0,20.2175,1
71.8,1,19.7913,1
71.80001,1,19.7913,1
71.8,2,19.5081,1
71.80001,2,19.5081,1
71.8,3,0.504424,0
71.80001,3,5.47148,1
71.8,4,0,0
71.80001,4,0,0
71.9,0,20.2175,1
71.90001,0,18.7963,1
71.9,1,19.7913,1
71.90001,1,19.7913,1
71.9,2,19.5081,1
71.90001,2,15.3693,1
71.9,3,5.47148,1
71.90001,3,0,0
71.9,4,0,0
71.90001,4,0,0
72,0,18.7963,1
72.00001,0,31.2228,2
72,1,19.7913,1
72.00001,1,19.7913,1
72,2,15.3693,1
72.00001,2,15.3693,1
72,3,0,0
72.00001,3,0,0
72,4,0,0
72.00001,4,0,0
72.1,0,31.2228,2
72.10001,0,31.2228,2
72.1,1,19.7913,1
72.10001,1,19.7913,1
72.1,2,15.3693,1
72.10001,2,15.3693,1
72.1,3,0,0
72.10001,3,0,0
72.1,4,0,0
72.10001,4,0,0
72.2,0,31.2228,2
72.20001,0,31.2228,2
72.2,1,19.7913,1
72.20001,1,30.1942,2
72.2,2,15.3693,1
72.20001,2,15.3693,1
72.2,3,0,0
72.20001,3,0,0
72.2,4,0,0
72.20001,4,14.5357,1
72.3,0,31.2228,2
72.30001,0,13.007,1
72.3,1,30.1942,2
72.30001,1,30.1942,2
72.3,2,15.3693,1
72.30001,2,15.3693,1
72.3,3,0,0
72.30001,3,0,0
72.3,4,14.5357,1
72.30001,4,14.5357,1
72.4,0,13.007,1
72.40001,0,16.6572,1
72.4,1,30.1942,2
72.40001,1,30.1942,2
72.4,2,15.3693,1
72.40001,2,15.3693,1
72.4,3,0,0
72.40001,3,0,0
72.4,4,14.5357,1
72.40001,4,14.5357,1
72.5,0,16.6572,1
72.50001,0,16.6572,1
72.5,1,30.1942,2
72.50001,1,30.1942,2
72.5,2,15.3693,1
72.50001,2,15.3693,1
72.5,3,0,0
72.50001,3,0,0
72.5,4,14.5357,1
72.50001,4,14.5357,1
72.6,0,16.6572,1
72.60001,0,16.6572,1
72.6,1,30.1942,2
72.60001,1,30.1942,2
72.6,2,15.3693,1
72.60001,2,15.3693,1
72.6,3,0,0
72.60001,3,0,0
72.6,4,14.5357,1
72.60001,4,19.7673,1
72.7,0,16.6572,1
72.70001,0,11.5865,1
72.7,1,30.1942,2
72.70001,1,30.1942,2
72.7,2,15.3693,1
72.70001,2,15.3693,1
72.7,3,0,0
72.70001,3,9.62527,1
72.7,4,19.7673,1
72.70001,4,19.7673,1
72.8,0,11.5865,1
72.80001,0,11.5865,1
72.8,1,30.1942,2
72.80001,1,44.4315,2
72.8,2,15.3693,1
72.80001,2,15.3693,1
72.8,3,9.62527,1
72.80001,3,9.62527,1
72.8,4,19.7673,1
72.80001,4,28.7824,2
72.9,0,11.5865,1
72.90001,0,0,0
72.9,1,44.4315,2
72.90001,1,28.8852,2
72.9,2,15.3693,1
72.90001,2,15.3693,1
72.9,3,9.62527,1
72.90001,3,9.62527,1
72.9,4,28.7824,2
72.90001,4,28.7824,2
73,0,0,0
73.00001,0,0,0
73,1,28.8852,2
73.00001,1,28.8852,2
73,2,15.3693,1
73.00001,2,19.3275,1
73,3,9.62527,1
73.00001,3,1.29669,0
73,4,28.7824,2
73.00001,4,28.2233,2
73.1,0,0,0
73.10001,0,0,0
73.1,1,28.8852,2
73.10001,1,28.8852,2
73.1,2,19.3275,1
73.10001,2,19.3275,1
73.1,3,1.29669,0
73.10001,3,1.29669,0
73.1,4,28.2233,2
73.10001,4,28.2233,2
73.2,0,0,0
73.20001,0,0,0
73.2,1,28.8852,2
73.20001,1,28.8852,2
73.2,2,19.3275,1
73.20001,2,19.3275,1
73.2,3,1.29669,0
73.20001,3,1.29669,0
73.2,4,28.2233,2
73.20001,4,28.2233,2
73.3,0,0,0
73.30001,0,0,0
73.3,1,28.8852,2
73.30001,1,28.7848,2
73.3,2,19.3275,1
73.30001,2,19.3275,1
73.3,3,1.29669,0
73.30001,3,1.29669,0
73.3,4,28.2233,2
73.30001,4,25.869,2
73.4,0,0,0
73.40001,0,0,0
73.4,1,28.7848,2
73.40001,1,17.3494,1
73.4,2,19.3275,1
73.40001,2,23.4814,1
73.4,3,1.29669,0
73.40001,3,1.29669,0
73.4,4,25.869,2
73.40001,4,40.0412,2
73.5,0,0,0
73.50001,0,0,0
73.5,1,17.3494,1
73.50001,1,10.0451,1
73.5,2,23.4814,1
73.50001,2,23.4814,1
73.5,3,1.29669,0
73.50001,3,15.3198,1
73.5,4,40.0412,2
73.50001,4,40.0412,2
73.6,0,0,0
73.60001,0,0,0
73.6,1,10.0451,1
73.60001,1,10.0451,1
73.6,2,23.4814,1
73.60001,2,23.4814,1
73.6,3,15.3198,1
73.60001,3,15.3198,1
73.6,4,40.0412,2
73.60001,4,31.9866,2
73.7,0,0,0
73.70001,0,0,0
73.7,1,10.0451,1
73.70001,1,10.0451,1
73.7,2,23.4814,1
73.70001,2,22.7881,1
73.7,3,15.3198,1
73.70001,3,15.3198,1
73.7,4,31.9866,2
73.70001,4,15.1282,1
73.8,0,0,0
73.80001,0,0,0
73.8,1,10.0451,1
73.80001,1,10.0451,1
73.8,2,22.7881,1
73.80001,2,22.7881,1
73.8,3,15.3198,1
73.80001,3,15.3198,1
73.8,4,15.1282,1
73.80001,4,24.6057,1
73.9,0,0,0
73.90001,0,0,0
73.9,1,10.0451,1
73.90001,1,0,0
73.9,2,22.7881,1
73.90001,2,17.9844,1
73.9,3,15.3198,1
73.90001,3,15.3198,1
73.9,4,24.6057,1
73.90001,4,24.6057,1
74,0,0,0
74.00001,0,3.76694,1
74,1,0,0
74.00001,1,0,0
74,2,17.9844,1
74.00001,2,17.9844,1
74,3,15.3198,1
74.00001,3,15.3198,1
74,4,24.6057,1
74.00001,4,24.6057,1
74.1,0,3.76694,1
74.10001,0,3.76694,1
74.1,1,0,0
74.10001,1,0,0
74.1,2,17.9844,1
74.10001,2,17.9844,1
74.1,3,15.3198,1
74.10001,3,7.37683,1
74.1,4,24.6057,1
74.10001,4,24.6057,1
74.2,0,3.76694,1
74.20001,0,3.76694,1
74.2,1,0,0
74.20001,1,0,0
74.2,2,17.9844,1
74.20001,2,17.9844,1
74.2,3,7.37683,1
74.20001,3,7.37683,1
74.2,4,24.6057,1
74.20001,4,29.4131,2
74.3,0,3.76694,1
74.30001,0,1.8719,0
74.3,1,0,0
74.30001,1,0,0
74.3,2,17.9844,1
74.30001,2,0,0
74.3,3,7.37683,1
74.30001,3,7.37683,1
74.3,4,29.4131,2
74.30001,4,29.4131,2
74.4,0,1.8719,0
74.40001,0,1.8719,0
74.4,1,0,0
74.40001,1,0,0
74.4,2,0,0
74.40001,2,0,0
74.4,3,7.37683,1
74.40001,3,7.37683,1
74.4,4,29.4131,2
74.40001,4,29.4131,2
74.5,0,1.8719,0
74.50001,0,1.8719,0
74.5,1,0,0
74.50001,1,0,0
74.5,2,0,0
74.50001,2,0,0
74.5,3,7.37683,1
74.50001,3,7.37683,1
74.5,4,29.4131,2
74.50001,4,29.4131,2
74.6,0,1.8719,0
74.60001,0,0,0
74.6,1,0,0
74.60001,1,0,0
74.6,2,0,0
74.60001,2,0,0
74.6,3,7.37683,1
74.60001,3,0.297764,0
74.6,4,29.4131,2
74.60001,4,29.4131,2
74.7,0,0,0
74.70001,0,10.2103,1
74.7,1,0,0
74.70001,1,0,0
74.7,2,0,0
74.70001,2,0,0
74.7,3,0.297764,0
74.70001,3,0.297764,0
74.7,4,29.4131,2
74.70001,4,29.4131,2
74.8,0,10.2103,1
74.80001,0,10.2103,1
74.8,1,0,0
74.80001,1,0,0
74.8,2,0,0
74.80001,2,0,0
74.8,3,0.297764,0
74.80001,3,0.297764,0
74.8,4,29.4131,2
74.80001,4,29.4131,2
74.9,0,10.2103,1
74.90001,0,10.2103,1
74.9,1,0,0
74.90001,1,0,0
74.9,2,0,0
74.90001,2,0,0
74.9,3,0.297764,0
74.90001,3,0.297764,0
74.9,4,29.4131,2
74.90001,4,29.4131,2
75,0,10.2103,1
75.00001,0,10.2103,1
75,1,0,0
75.00001,1,0,0
75,2,0,0
75.00001,2,0,0
75,3,0.297764,0
75.00001,3,0.297764,0
75,4,29.4131,2
75.00001,4,29.4131,2
75.1,0,10.2103,1
75.10001,0,10.2103,1
75.1,1,0,0
75.10001,1,0,0
75.1,2,0,0
75.10001,2,0,0
75.1,3,0.297764,0
75.10001,3,0.297764,0
75.1,4,29.4131,2
75.10001,4,29.4131,2
75.2,0,10.2103,1
75.20001,0,10.2103,1
75.2,1,0,0
75.20001,1,4.43975,1
75.2,2,0,0
75.20001,2,3.32675,1
75.2,3,0.297764,0
75.20001,3,0.297764,0
75.2,4,29.4131,2
75.20001,4,22.765,1
75.3,0,10.2103,1
75.30001,0,21.0953,1
75.3,1,4.43975,1
75.30001,1,4.43975,1
75.3,2,3.32675,1
75.30001,2,3.32675,1
75.3,3,0.297764,0
75.30001,3,0.297764,0
75.3,4,22.765,1
75.30001,4,22.765,1
75.4,0,21.0953,1
75.40001,0,21.0953,1
75.4,1,4.43975,1
75.40001,1,0,0
75.4,2,3.32675,1
75.40001,2,3.32675,1
75.4,3,0.297764,0
75.40001,3,0,0
75.4,4,22.765,1
75.40001,4,35.3421,2
75.5,0,21.0953,1
75.50001,0,21.0953,1
75.5,1,0,0
75.50001,1,0,0
75.5,2,3.32675,1
75.50001,2,0,0
75.5,3,0,0
75.50001,3,0,0
75.5,4,35.3421,2
75.50001,4,35.2474,2
75.6,0,21.0953,1
75.60001,0,21.0953,1
75.6,1,0,0
75.60001,1,0,0
75.6,2,0,0
75.60001,2,0,0
75.6,3,0,0
75.60001,3,0,0
75.6,4,35.2474,2
75.60001,4,35.2474,2
75.7,0,21.0953,1
75.70001,0,21.0953,1
75.7,1,0,0
75.70001,1,0,0
75.7,2,0,0
75.70001,2,0,0
75.7,3,0,0
75.70001,3,0,0
75.7,4,35.2474,2
75.70001,4,35.2474,2
75.8,0,21.0953,1
75.80001,0,21.0953,1
75.8,1,0,0
75.80001,1,0,0
75.8,2,0,0
75.80001,2,0,0
75.8,3,0,0
75.80001,3,0,0
75.8,4,35.2474,2
75.80001,4,35.2474,2
75.9,0,21.0953,1
75.90001,0,21.0953,1
75.9,1,0,0
75.90001,1,0,0
75.9,2,0,0
75.90001,2,0,0
75.9,3,0,0
75.90001,3,0,0
75.9,4,35.2474,2
75.90001,4,19.0487,1
76,0,21.0953,1
76.00001,0,21.0953,1
76,1,0,0
76.00001,1,2.76894,0
76,2,0,0
76.00001,2,0,0
76,3,0,0
76.00001,3,0,0
76,4,19.0487,1
76.00001,4,19.0487,1
76.1,0,21.0953,1
76.10001,0,25.611,2
76.1,1,2.76894,0
76.10001,1,2.76894,0
76.1,2,0,0
76.10001,2,0,0
76.1,3,0,0
76.10001,3,0,0
76.1,4,19.0487,1
76.10001,4,6.20054,1
76.2,0,25.611,2
76.20001,0,39.8219,2
76.2,1,2.76894,0
76.20001,1,0,0
76.2,2,0,0
76.20001,2,0,0
76.2,3,0,0
76.20001,3,11.6281,1
76.2,4,6.20054,1
76.20001,4,6.20054,1
76.3,0,39.8219,2
76.30001,0,24.2509,1
76.3,1,0,0
76.30001,1,0,0
76.3,2,0,0
76.30001,2,0,0
76.3,3,11.6281,1
76.30001,3,11.6281,1
76.3,4,6.20054,1
76.30001,4,0,0
76.4,0,24.2509,1
76.40001,0,17.8465,1
76.4,1,0,0
76.40001,1,0,0
76.4,2,0,0
76.40001,2,2.11434,0
76.4,3,11.6281,1
76.40001,3,11.6281,1
76.4,4,0,0
76.40001,4,0,0
76.5,0,17.8465,1
76.50001,0,17.8465,1
76.5,1,0,0
76.50001,1,0,0
76.5,2,2.11434,0
76.50001,2,2.11434,0
76.5,3,11.6281,1
76.50001,3,0,0
76.5,4,0,0
76.50001,4,0,0
76.6,0,17.8465,1
76.60001,0,17.8465,1
76.6,1,0,0
76.60001,1,0,0
76.6,2,2.11434,0
76.60001,2,2.11434,0
76.6,3,0,0
76.60001,3,0,0
76.6,4,0,0
76.60001,4,0,0
76.7,0,17.8465,1
76.70001,0,28.5386,2
76.7,1,0,0
76.70001,1,0,0
76.7,2,2.11434,0
76.70001,2,2.11434,0
76.7,3,0,0
76.70001,3,0,0
76.7,4,0,0
76.70001,4,8.73577,1
76.8,0,28.5386,2
76.80001,0,15.652,1
76.8,1,0,0
76.80001,1,0,0
76.8,2,2.11434,0
76.80001,2,2.11434,0
76.8,3,0,0
76.80001,3,0,0
76.8,4,8.73577,1
76.80001,4,8.73577,1
76.9,0,15.652,1
76.90001,0,15.0919,1
76.9,1,0,0
76.90001,1,0,0
76.9,2,2.11434,0
76.90001,2,11.9615,1
76.9,3,0,0
76.90001,3,0,0
76.9,4,8.73577,1
76.90001,4,0,0
77,0,15.0919,1
77.00001,0,15.0919,1
77,1,0,0
77.00001,1,0,0
77,2,11.9615,1
77.00001,2,11.9615,1
77,3,0,0
77.00001,3,0,0
77,4,0,0
77.00001,4,9.61741,1
77.1,0,15.0919,1
77.10001,0,0,0
77.1,1,0,0
77.10001,1,0,0
77.1,2,11.9615,1
77.10001,2,11.9615,1
77.1,3,0,0
77.10001,3,0,0
77.1,4,9.61741,1
77.10001,4,19.0155,1
77.2,0,0,0
77.20001,0,0.885349,0
77.2,1,0,0
77.20001,1,0,0
77.2,2,11.9615,1
77.20001,2,11.9615,1
77.2,3,0,0
77.20001,3,0,0
77.2,4,19.0155,1
77.20001,4,19.0155,1
77.3,0,0.885349,0
77.30001,0,0.885349,0
77.3,1,0,0
77.30001,1,0,0
77.3,2,11.9615,1
77.30001,2,11.9615,1
77.3,3,0,0
77.30001,3,0,0
77.3,4,19.0155,1
77.30001,4,19.0155,1
77.4,0,0.885349,0
77.40001,0,3.87918,1
77.4,1,0,0
77.40001,1,0,0
77.4,2,11.9615,1
77.40001,2,11.9615,1
77.4,3,0,0
77.40001,3,0,0
77.4,4,19.0155,1
77.40001,4,19.0155,1
