simTime,MCC_idx,packet_is_loss
68.10004048,4,1
68.20003048,2,1
68.20004048,4,1
68.30003048,4,1
68.30004048,0,1
68.40003048,1,1
68.40004048,0,1
68.40005048,4,1
68.50003048,3,1
68.50004048,2,1
68.50005048,1,1
68.60003048,3,1
68.60005048,1,1
68.70003048,4,1
68.70004048,0,1
68.80003048,2,1
68.80004048,0,1
68.80005048,1,1
68.90003048,3,1
68.90004048,0,1
68.90005048,3,1
69.00003048,1,1
69.00004048,4,1
69.00005048,1,1
69.10003048,4,1
69.10005048,0,1
69.20003048,4,1
69.20005048,4,1
69.20006048,2,1
69.30003048,1,1
69.30004048,0,1
69.30005048,3,1
69.40003048,4,1
69.40005048,0,1
69.40006048,2,1
69.50003048,4,1
69.50005048,3,1
69.50006048,0,1
69.60003048,2,1
69.60004048,4,1
69.60006048,1,1
69.70003048,1,1
69.70004048,4,1
69.70005048,0,1
69.80003048,4,1
69.80004048,0,1
69.80005048,2,1
69.90003048,1,1
69.90004048,4,1
69.90005048,3,1
70.00003048,3,1
70.00004048,4,1
70.00005048,0,1
70.10003048,3,1
70.10005048,1,1
70.20003048,1,1
70.20004048,0,1
70.30003048,3,1
70.30004048,4,1
70.30005048,1,1
70.40003048,4,1
70.40004048,1,1
70.50003048,3,1
70.50004048,1,1
70.60003048,0,1
70.70003048,3,1
70.70004048,1,1
70.70005048,2,1
70.80003048,4,1
70.80004048,0,1
70.80005048,2,1
70.90003048,3,1
70.90004048,1,1
70.90005048,2,1
71.00003048,2,1
71.10003048,4,1
71.10004048,2,1
71.20003048,4,1
71.20005048,3,1
71.30003048,3,1
71.30005048,1,1
71.40003048,2,1
71.40004048,3,1
71.40005048,1,1
71.50003048,4,1
71.50004048,2,1
71.60003048,2,1
71.60004048,4,1
71.60005048,3,1
71.70003048,3,1
71.70005048,3,1
71.70006048,1,1
71.80003048,2,1
71.80004048,4,1
71.80005048,0,1
71.80006048,3,1
71.90003048,3,1
71.90004048,2,1
71.90005048,4,1
71.90006048,0,1
72.00003048,1,1
72.00004048,2,1
72.00005048,3,1
72.10003048,2,1
72.10004048,3,1
72.10005048,0,1
72.20003048,0,1
72.30003048,0,1
72.40003048,0,1
72.40005048,0,1
72.50003048,2,1
72.50004048,3,1
72.50005048,2,1
72.60003048,2,1
72.60004048,1,1
72.70003048,3,1
72.80003048,2,1
72.80004048,0,1
72.80005048,2,1
72.90003048,0,1
72.90004048,2,1
72.90005048,3,1
73.00003048,3,1
73.00005048,2,1
73.10003048,2,1
73.10004048,1,1
73.10005048,0,1
73.10006048,1,1
73.20003048,2,1
73.20004048,3,1
73.20005048,1,1
73.30003048,0,1
73.30004048,1,1
73.40003048,3,1
73.40004048,1,1
73.50003048,3,1
73.50004048,1,1
73.50005048,2,1
73.60003048,4,1
73.60004048,1,1
73.60005048,3,1
73.70003048,2,1
73.70004048,4,1
73.70005048,2,1
73.80003048,2,1
73.80004048,1,1
73.90003048,2,1
74.00003048,4,1
74.10003048,2,1
74.20003048,0,1
74.20005048,3,1
74.30003048,4,1
74.30004048,0,1
74.30005048,3,1
74.40003048,4,1
74.40004048,2,1
74.40005048,3,1
74.50003048,1,1
74.50004048,3,1
74.60003048,3,1
74.60004048,2,1
74.60005048,1,1
74.70003048,2,1
74.70004048,0,1
74.80003048,4,1
74.80004048,1,1
74.90003048,0,1
75.00003048,3,1
75.00004048,0,1
75.10003048,3,1
75.20003048,2,1
75.30003048,3,1
75.30004048,0,1
75.40003048,0,1
75.40004048,2,1
75.50003048,0,1
75.60003048,4,1
75.60004048,2,1
75.70003048,3,1
75.70004048,2,1
75.80003048,0,1
75.80004048,1,1
75.80005048,3,1
75.90003048,0,1
75.90004048,2,1
76.00003048,2,1
76.00004048,1,1
76.10003048,4,1
76.10004048,1,1
76.20003048,4,1
76.20004048,0,1
76.30003048,0,1
76.40003048,4,1
76.40004048,1,1
76.50003048,0,1
76.60003048,0,1
76.70003048,0,1
76.80003048,0,1
76.90003048,1,1
77.00003048,3,1
77.00004048,1,1
77.20003048,0,1
77.30003048,4,1
77.40003048,0,1
77.50003048,0,1
77.60003048,1,1
77.70003048,2,1
77.80003048,1,1
77.90003048,4,1
78.00003048,3,1
78.00004048,1,1
78.10003048,2,1
78.20003048,4,1
78.30003048,4,1
78.40003048,4,1
78.50003048,1,1
78.50004048,4,1
78.60003048,4,1
78.60004048,2,1
78.70003048,2,1
78.70004048,0,1
78.80003048,3,1
78.80004048,2,1
78.90003048,1,1
78.90004048,0,1
79.00003048,1,1
79.10003048,3,1
79.10004048,4,1
79.10005048,0,1
79.20003048,3,1
79.20004048,4,1
79.20005048,0,1
79.30003048,4,1
79.30004048,0,1
79.30005048,2,1
79.40003048,1,1
79.40004048,3,1
79.50003048,0,1
79.50004048,3,1
79.60003048,4,1
79.70003048,2,1
79.80003048,0,1
80.70003048,2,1
80.70004048,1,1
80.80003048,4,1
80.80004048,0,1
80.90003048,3,1
80.90004048,4,1
81.00003048,3,1
81.00004048,4,1
81.10003048,4,1
81.10004048,0,1
81.20003048,2,1
81.30003048,3,1
81.40003048,4,1
81.40004048,3,1
81.50003048,0,1
81.60003048,2,1
81.70003048,2,1
81.70004048,1,1
81.80003048,4,1
81.90003048,4,1
82.00003048,2,1
82.10003048,4,1
82.20003048,0,1
82.20004048,1,1
82.30003048,3,1
82.40003048,0,1
82.40004048,3,1
82.50003048,0,1
82.60003048,1,1
82.70003048,4,1
82.80003048,3,1
82.90003048,0,1
83.00003048,0,1
83.10003048,4,1
83.10004048,1,1
83.20003048,3,1
83.20004048,1,1
83.30003048,1,1
83.40003048,0,1
83.50003048,1,1
83.60003048,1,1
83.70003048,2,1
83.80003048,0,1
84.40003048,4,1
84.50003048,1,1
84.60003048,1,1
84.70003048,1,1
84.80003048,2,1
84.80004048,1,1
84.90003048,4,1
84.90004048,1,1
85.00003048,0,1
85.00005048,4,1
85.10003048,2,1
85.10004048,3,1
85.10005048,1,1
85.20003048,0,1
85.20004048,4,1
85.30003048,4,1
85.30004048,3,1
85.40003048,3,1
85.50003048,4,1
85.60003048,0,1
85.70003048,3,1
85.80003048,4,1
85.80004048,2,1
85.90003048,0,1
86.00003048,0,1
86.40003048,4,1
86.50003048,4,1
86.60003048,0,1
86.70003048,3,1
86.80003048,1,1
86.90003048,0,1
87.00003048,3,1
87.10003048,4,1
87.20003048,4,1
87.30003048,1,1
87.40003048,2,1
87.40004048,1,1
87.40005048,2,1
87.50003048,2,1
87.50004048,3,1
87.50005048,4,1
87.60003048,3,1
87.60004048,0,1
87.70003048,3,1
87.70004048,4,1
87.70005048,2,1
87.80003048,4,1
87.80004048,3,1
87.80005048,4,1
87.90003048,3,1
87.90004048,1,1
88.00003048,3,1
88.10003048,3,1
88.40003048,1,1
88.50003048,2,1
88.60003048,4,1
88.70003048,3,1
88.70004048,0,1
88.80003048,1,1
88.90003048,0,1
89.00003048,2,1
89.10003048,4,1
89.20003048,2,1
89.30003048,4,1
89.30004048,0,1
89.40003048,3,1
89.40004048,0,1
89.40005048,1,1
89.50003048,3,1
89.50004048,0,1
89.60003048,2,1
89.60004048,3,1
89.60005048,1,1
89.70003048,2,1
89.70005048,1,1
89.70006048,4,1
89.80003048,4,1
89.80004048,0,1
89.80005048,2,1
89.90003048,4,1
89.90004048,2,1
89.90005048,4,1
90.00003048,3,1
90.00005048,1,1
90.00006048,0,1
90.10003048,1,1
90.10004048,4,1
90.10005048,0,1
90.20003048,2,1
90.20004048,1,1
90.30003048,3,1
90.60003048,1,1
90.70003048,3,1
90.80003048,1,1
90.80004048,4,1
90.90003048,3,1
91.00003048,4,1
91.00004048,2,1
91.00005048,0,1
91.10003048,2,1
91.10004048,4,1
91.20003048,1,1
91.20004048,3,1
91.20005048,4,1
91.30003048,1,1
91.30004048,3,1
91.30005048,0,1
91.40003048,3,1
91.40005048,0,1
91.50003048,3,1
91.50004048,2,1
91.60003048,2,1
91.60004048,4,1
91.60006048,0,1
91.70003048,3,1
91.70004048,2,1
91.80003048,4,1
91.80004048,0,1
91.80005048,2,1
91.80006048,3,1
91.90003048,1,1
91.90004048,0,1
91.90005048,4,1
92.00003048,3,1
92.00004048,1,1
92.00005048,4,1
92.10003048,4,1
92.10004048,1,1
92.10005048,4,1
92.10006048,2,1
92.20003048,4,1
92.20005048,4,1
92.20006048,3,1
92.30003048,4,1
92.30005048,1,1
92.30006048,0,1
92.40003048,4,1
92.40004048,0,1
92.40005048,2,1
92.50003048,3,1
92.50004048,2,1
92.60003048,1,1
92.60004048,0,1
92.70003048,1,1
92.70004048,2,1
92.70005048,0,1
92.70006048,2,1
92.80003048,2,1
92.80004048,4,1
92.90003048,4,1
92.90005048,1,1
93.00003048,4,1
93.00004048,2,1
93.10003048,3,1
93.10004048,1,1
93.20003048,0,1
93.20004048,3,1
93.30003048,3,1
93.40003048,4,1
93.40004048,3,1
93.50003048,0,1
93.50004048,1,1
93.60003048,4,1
93.70003048,4,1
93.70004048,2,1
93.80003048,0,1
93.80004048,2,1
93.90003048,2,1
