simTime,atmosphericLoss_dB,fspl_dB,power_dBm
13.4,19.7029,213.248,-110.398
13.4,19.7481,213.109,-110.304
13.4,19.7934,213.136,-110.377
13.5,19.6125,213.076,-110.136
13.5,19.6577,213.085,-110.19
13.5,19.7029,213.248,-110.398
13.5,19.7481,213.109,-110.304
13.5,19.7934,213.136,-110.377
13.6,19.6125,213.076,-110.136
13.6,19.6577,213.085,-110.19
13.6,19.7029,213.248,-110.398
13.6,19.7481,213.109,-110.304
13.6,19.7934,213.136,-110.377
13.7,19.6125,213.076,-110.136
13.7,19.6577,213.085,-110.19
13.7,19.7029,213.248,-110.398
13.7,19.7481,213.109,-110.304
13.7,19.7934,213.136,-110.377
13.8,19.6125,213.076,-110.136
13.8,19.6577,213.085,-110.19
13.8,19.7029,213.248,-110.398
13.8,19.7481,213.109,-110.304
13.8,19.7934,213.136,-110.377
13.9,19.6125,213.076,-110.136
13.9,19.6577,213.085,-110.19
13.9,19.7029,213.248,-110.398
13.9,19.7481,213.109,-110.304
13.9,19.7934,213.136,-110.377
14,19.6125,213.076,-110.136
14,19.6577,213.085,-110.19
14,19.7029,213.248,-110.398
14,19.7481,213.109,-110.304
14,19.7934,213.136,-110.377
14.1,19.6125,213.076,-110.136
14.1,19.6577,213.085,-110.19
14.1,19.7029,213.248,-110.398
14.1,19.7481,213.109,-110.304
14.1,19.7934,213.136,-110.377
14.2,19.6125,213.076,-110.136
14.2,19.6577,213.085,-110.19
14.2,19.7029,213.248,-110.398
14.2,19.7481,213.109,-110.304
14.2,19.7934,213.136,-110.377
14.3,19.6125,213.076,-110.136
14.3,19.6577,213.085,-110.19
14.3,19.7029,213.248,-110.398
14.3,19.7481,213.109,-110.304
14.3,19.7934,213.136,-110.377
14.4,19.6125,213.076,-110.136
14.4,19.6577,213.085,-110.19
14.4,19.7029,213.248,-110.398
14.4,19.7481,213.109,-110.304
14.4,19.7934,213.136,-110.377
14.5,19.6125,213.076,-110.136
14.5,19.6577,213.085,-110.19
14.5,19.7029,213.248,-110.398
14.5,19.7481,213.109,-110.304
14.5,19.7934,213.136,-110.377
14.6,19.6125,213.076,-110.136
14.6,19.6577,213.085,-110.19
14.6,19.7029,213.248,-110.398
14.6,19.7481,213.109,-110.304
14.6,19.7934,213.136,-110.377
14.7,19.6125,213.076,-110.136
14.7,19.6577,213.085,-110.19
14.7,19.7029,213.248,-110.398
14.7,19.7481,213.109,-110.304
14.7,19.7934,213.136,-110.377
14.8,19.6125,213.076,-110.136
14.8,19.6577,213.085,-110.19
14.8,19.7029,213.248,-110.398
14.8,19.7481,213.109,-110.304
14.8,19.7934,213.136,-110.377
14.9,19.6125,213.076,-110.136
14.9,19.6577,213.085,-110.19
14.9,19.7029,213.248,-110.398
14.9,19.7481,213.109,-110.304
14.9,19.7934,213.136,-110.377
15,19.6125,213.076,-110.136
15,19.6577,213.085,-110.19
15,19.7029,213.248,-110.398
15,19.7481,213.109,-110.304
15,19.7934,213.136,-110.377
15.1,19.6125,213.076,-110.136
15.1,19.6577,213.085,-110.19
15.1,19.7029,213.248,-110.398
15.1,19.7481,213.109,-110.304
15.1,19.7934,213.136,-110.377
15.2,19.6125,213.076,-110.136
15.2,19.6577,213.085,-110.19
15.2,19.7029,213.248,-110.398
15.2,19.7481,213.109,-110.304
15.2,19.7934,213.136,-110.377
15.3,19.6125,213.076,-110.136
15.3,19.6577,213.085,-110.19
15.3,19.7029,213.248,-110.398
15.3,19.7481,213.109,-110.304
15.3,19.7934,213.136,-110.377
15.4,19.6125,213.076,-110.136
15.4,19.6577,213.085,-110.19
15.4,19.7029,213.248,-110.398
15.4,19.7481,213.109,-110.304
15.4,19.7934,213.136,-110.377
