simTime,atmosphericLoss_dB,fspl_dB,power_dBm
6.5,8.77411,206.518,-92.7398
6.5,8.81713,206.556,-92.8204
6.50002024,6.17004,205.182,-139.801
6.50003024,6.13488,205.161,-139.806
6.50004024,6.20531,205.358,-140.29
6.50005024,6.13488,205.167,-139.942
6.50006024,6.13488,205.186,-140.042
6.6,8.64574,206.456,-92.5492
6.6,8.68841,206.475,-92.6104
6.6,8.7312,206.648,-92.8264
6.6,8.77411,206.518,-92.7398
6.6,8.81713,206.556,-92.8204
6.60002024,6.17004,205.182,-139.801
6.60003024,6.17004,205.182,-139.863
6.60004024,6.09984,205.294,-140.12
6.60005024,6.20531,205.21,-140.055
6.60006024,6.09984,205.165,-139.985
6.7,8.64574,206.456,-92.5492
6.7,8.68841,206.475,-92.6104
6.7,8.7312,206.648,-92.8264
6.7,8.77411,206.518,-92.7398
6.7,8.81713,206.556,-92.8204
6.70002024,6.17004,205.182,-139.801
6.70003024,6.06491,205.117,-139.693
6.70004024,6.09984,205.294,-140.12
6.70005024,6.20531,205.21,-140.055
6.70006024,6.09984,205.165,-139.985
6.8,8.64574,206.456,-92.5492
6.8,8.68841,206.475,-92.6104
6.8,8.7312,206.648,-92.8264
6.8,8.77411,206.518,-92.7398
6.8,8.81713,206.556,-92.8204
6.80002024,6.20531,205.204,-139.858
6.80003024,6.17004,205.182,-139.863
6.80004024,6.09984,205.294,-140.12
6.80005024,6.06491,205.124,-139.828
6.80006024,6.17004,205.208,-140.098
6.9,8.64574,206.456,-92.5492
6.9,8.68841,206.475,-92.6104
6.9,8.7312,206.648,-92.8264
6.9,8.77411,206.518,-92.7398
6.9,8.81713,206.556,-92.8204
6.90002024,6.20531,205.204,-139.858
6.90003024,6.17004,205.182,-139.863
6.90004024,6.20531,205.358,-140.29
6.90005024,6.09984,205.145,-139.885
6.90006024,6.09984,205.165,-139.985
7,8.64574,206.456,-92.5492
7,8.68841,206.475,-92.6104
7,8.7312,206.648,-92.8264
7,8.77411,206.518,-92.7398
7,8.81713,206.556,-92.8204
7.00002024,6.20531,205.204,-139.858
7.00003024,6.20531,205.204,-139.919
7.00004024,6.17004,205.337,-140.233
7.00005024,6.20531,205.21,-140.055
7.00006024,6.13488,205.186,-140.042
7.1,8.64574,206.456,-92.5492
7.1,8.68841,206.475,-92.6104
7.1,8.7312,206.648,-92.8264
7.1,8.77411,206.518,-92.7398
7.1,8.81713,206.556,-92.8204
7.10002024,6.13488,205.161,-139.745
7.10003024,6.20531,205.204,-139.919
7.10004024,6.09984,205.294,-140.12
7.10005024,6.09984,205.145,-139.885
7.10006024,6.06491,205.143,-139.928
7.2,8.64574,206.456,-92.5492
