simTime,atmosphericLoss_dB,fspl_dB,power_dBm
12.9,50.0132,213.085,-140.545
12.9,50.1282,213.248,-140.824
12.9,50.2434,213.109,-140.799
12.9,50.3586,213.136,-140.942
13,49.8984,213.076,-140.422
13,50.0132,213.085,-140.545
13,50.1282,213.248,-140.824
13,50.2434,213.109,-140.799
13,50.3586,213.136,-140.942
13.1,49.8984,213.076,-140.422
13.1,50.0132,213.085,-140.545
13.1,50.1282,213.248,-140.824
13.1,50.2434,213.109,-140.799
13.1,50.3586,213.136,-140.942
13.2,49.8984,213.076,-140.422
13.2,50.0132,213.085,-140.545
13.2,50.1282,213.248,-140.824
13.2,50.2434,213.109,-140.799
13.2,50.3586,213.136,-140.942
13.3,49.8984,213.076,-140.422
13.3,50.0132,213.085,-140.545
13.3,50.1282,213.248,-140.824
13.3,50.2434,213.109,-140.799
13.3,50.3586,213.136,-140.942
13.4,49.8984,213.076,-140.422
13.4,50.0132,213.085,-140.545
13.4,50.1282,213.248,-140.824
13.4,50.2434,213.109,-140.799
13.4,50.3586,213.136,-140.942
13.5,49.8984,213.076,-140.422
13.5,50.0132,213.085,-140.545
13.5,50.1282,213.248,-140.824
13.5,50.2434,213.109,-140.799
13.5,50.3586,213.136,-140.942
13.6,49.8984,213.076,-140.422
13.6,50.0132,213.085,-140.545
13.6,50.1282,213.248,-140.824
13.6,50.2434,213.109,-140.799
13.6,50.3586,213.136,-140.942
13.7,49.8984,213.076,-140.422
13.7,50.0132,213.085,-140.545
13.7,50.1282,213.248,-140.824
13.7,50.2434,213.109,-140.799
13.7,50.3586,213.136,-140.942
13.8,49.8984,213.076,-140.422
13.8,50.0132,213.085,-140.545
13.8,50.1282,213.248,-140.824
13.8,50.2434,213.109,-140.799
13.8,50.3586,213.136,-140.942
13.9,49.8984,213.076,-140.422
13.9,50.0132,213.085,-140.545
13.9,50.1282,213.248,-140.824
13.9,50.2434,213.109,-140.799
13.9,50.3586,213.136,-140.942
14,49.8984,213.076,-140.422
14,50.0132,213.085,-140.545
14,50.1282,213.248,-140.824
14,50.2434,213.109,-140.799
14,50.3586,213.136,-140.942
14.1,49.8984,213.076,-140.422
14.1,50.0132,213.085,-140.545
14.1,50.1282,213.248,-140.824
14.1,50.2434,213.109,-140.799
14.1,50.3586,213.136,-140.942
14.2,49.8984,213.076,-140.422
