simTime,MCC_idx,atmosphericLoss_dB,fspl_dB,power_dBm,weatherAtMCC
51.4,4,2.13496,206.556,-86.1382,2.82786
51.40002024,0,15.7389,205.143,-142.92,46.0603
51.5,0,22.4364,206.456,-106.34,46.0603
51.5,1,12.1727,206.475,-96.0947,22.304
51.5,2,77.5079,206.648,-161.603,195.752
51.5,3,56.1244,206.518,-140.09,133.127
51.5,4,2.13496,206.556,-86.1382,2.82786
51.50002024,3,39.4672,205.208,-166.713,133.127
51.6,0,22.4364,206.456,-106.34,46.0603
51.6,1,12.1727,206.475,-96.0947,22.304
51.6,2,77.5079,206.648,-161.603,195.752
51.6,3,56.1244,206.518,-140.09,133.127
51.6,4,2.13496,206.556,-86.1382,2.82786
51.60002024,1,15.2286,205.165,-142.431,44.0101
51.7,0,29.2063,206.456,-113.11,62.8148
51.7,1,21.6911,206.475,-105.613,44.0101
51.7,2,75.3042,206.648,-159.399,189.221
51.7,3,56.1244,206.518,-140.09,133.127
51.7,4,2.13496,206.556,-86.1382,2.82786
51.70002024,0,26.0692,205.143,-153.25,83.3977
51.8,0,37.1625,206.456,-121.066,83.3977
51.8,1,21.6911,206.475,-105.613,44.0101
51.8,2,75.3042,206.648,-159.399,189.221
51.8,3,56.1244,206.518,-140.09,133.127
51.8,4,2.13496,206.556,-86.1382,2.82786
51.80002024,3,39.4672,205.208,-166.713,133.127
51.9,0,39.7658,206.456,-123.669,90.3124
51.9,1,21.6911,206.475,-105.613,44.0101
51.9,2,75.3042,206.648,-159.399,189.221
51.9,3,56.1244,206.518,-140.09,133.127
51.9,4,2.13496,206.556,-86.1382,2.82786
51.90002024,0,23.7545,205.143,-150.936,74.756
52,0,33.8629,206.456,-117.766,74.756
52,1,26.8493,206.475,-110.771,56.5658
52,2,75.3042,206.648,-159.399,189.221
52,3,60.3749,206.518,-144.341,145.066
52,4,2.13496,206.556,-86.1382,2.82786
52.00002024,0,23.7545,205.143,-150.936,74.756
52.1,0,33.8629,206.456,-117.766,74.756
52.1,1,18.252,206.475,-102.174,35.9212
52.1,2,75.3042,206.648,-159.399,189.221
52.1,3,60.3749,206.518,-144.341,145.066
52.1,4,0,206.556,-84.0033,0
52.10002024,0,23.7545,205.143,-148.801,74.756
52.2,0,33.8629,206.456,-117.766,74.756
52.2,1,24.7499,206.475,-108.672,51.3989
52.2,2,75.3042,206.648,-159.399,189.221
52.2,3,67.6129,206.518,-151.579,165.736
52.2,4,0,206.556,-84.0033,0
52.20002024,1,11.6279,205.165,-136.696,32.042
52.3,0,33.8629,206.456,-117.766,74.756
52.3,1,16.5624,206.475,-100.484,32.042
52.3,2,70.0695,206.648,-154.165,173.843
52.3,3,62.6664,206.518,-146.632,151.565
52.3,4,5.45331,206.556,-89.4566,8.52316
52.30002024,1,17.1868,205.165,-147.708,50.7407
52.4,0,33.8629,206.456,-117.766,74.756
52.4,1,24.4802,206.475,-108.402,50.7407
52.4,2,70.0695,206.648,-154.165,173.843
52.4,3,69.9965,206.518,-153.962,172.631
52.4,4,5.45331,206.556,-89.4566,8.52316
52.40002024,0,18.7488,205.143,-149.248,56.5898
52.5,0,26.7271,206.456,-110.631,56.5898
52.5,1,24.4802,206.475,-108.402,50.7407
52.5,2,70.0695,206.648,-154.165,173.843
52.5,3,72.4184,206.518,-156.384,179.68
52.5,4,0.8664,206.556,-84.8697,0.978744
52.50002024,2,49.2336,205.186,-175.19,173.843
52.6,0,18.6855,206.456,-102.589,37.1414
52.6,1,24.4802,206.475,-108.402,50.7407
52.6,2,70.0695,206.648,-154.165,173.843
52.6,3,78.9133,206.518,-162.879,198.784
52.6,4,0.8664,206.556,-84.8697,0.978744
52.60002024,0,13.1077,205.143,-139.02,37.1414
52.7,0,18.6855,206.456,-102.589,37.1414
52.7,1,24.4802,206.475,-108.402,50.7407
52.7,2,70.0695,206.648,-154.165,173.843
52.7,3,84.9723,206.518,-168.938,216.86
52.7,4,0.8664,206.556,-84.8697,0.978744
52.70002024,2,49.2336,205.186,-175.19,173.843
52.8,0,18.6855,206.456,-102.589,37.1414
52.8,1,20.254,206.475,-104.176,40.6001
52.8,2,70.0695,206.648,-154.165,173.843
52.8,3,77.6448,206.518,-161.61,195.03
52.8,4,0.8664,206.556,-84.8697,0.978744
52.80002024,2,49.2336,205.186,-175.19,173.843
52.9,0,18.6855,206.456,-102.589,37.1414
52.9,1,20.254,206.475,-104.176,40.6001
52.9,2,70.0695,206.648,-154.165,173.843
52.9,3,77.6448,206.518,-161.61,195.03
52.9,4,0.8664,206.556,-84.8697,0.978744
52.90002024,1,13.0774,205.165,-139.012,36.7909
53,0,23.3213,206.456,-107.225,48.2051
53,1,18.627,206.475,-102.549,36.7909
53,2,70.0695,206.648,-154.165,173.843
53,3,77.6448,206.518,-161.61,195.03
53,4,0.8664,206.556,-84.8697,0.978744
53.00002024,0,16.3597,205.143,-142.272,48.2051
53.1,0,23.3213,206.456,-107.225,48.2051
53.1,1,18.627,206.475,-102.549,36.7909
53.1,2,74.6694,206.648,-158.765,187.345
53.1,3,71.6833,206.518,-155.649,177.536
53.1,4,7.89544,206.556,-91.8987,13.1728
53.2,0,23.3213,206.456,-107.225,48.2051
53.2,1,7.43358,206.475,-91.3556,12.4852
53.2,2,74.6694,206.648,-158.765,187.345
53.2,3,64.7778,206.518,-148.743,157.591
53.2,4,13.6747,206.556,-97.678,25.1371
53.3,0,26.5734,206.456,-110.477,56.2072
53.3,1,7.43358,206.475,-91.3556,12.4852
53.3,2,74.6694,206.648,-158.765,187.345
53.3,3,64.7778,206.518,-148.743,157.591
53.3,4,13.6747,206.556,-97.678,25.1371
53.4,0,27.0391,206.456,-110.943,57.3679
53.4,1,7.43358,206.475,-91.3556,12.4852
53.4,2,74.6694,206.648,-158.765,187.345
53.4,3,71.9603,206.518,-155.926,178.343
53.4,4,13.4807,206.556,-97.484,24.7182
53.5,0,27.0391,206.456,-110.943,57.3679
53.5,1,0,206.475,-83.922,0
53.5,2,77.6663,206.648,-161.762,196.222
53.5,3,71.9603,206.518,-155.926,178.343
53.5,4,13.4807,206.556,-97.484,24.7182
53.50002024,4,9.48746,205.204,-134.513,24.7182
53.6,0,30.6555,206.456,-114.559,66.4974
53.6,1,0,206.475,-83.922,0
53.6,2,71.9111,206.648,-156.006,179.23
53.6,3,71.9603,206.518,-155.926,178.343
53.6,4,13.4807,206.556,-97.484,24.7182
53.60002024,2,54.3931,205.161,-179.376,195.468
53.7,0,30.6555,206.456,-114.559,66.4974
53.7,1,0,206.475,-83.922,0
53.7,2,77.4126,206.648,-161.508,195.468
53.7,3,71.9603,206.518,-155.926,178.343
53.7,4,13.4807,206.556,-97.484,24.7182
53.70002024,4,5.98683,205.204,-131.012,14.3806
53.8,0,23.9527,206.456,-107.856,49.744
53.8,1,0,206.475,-83.922,0
53.8,2,77.4126,206.648,-161.508,195.468
53.8,3,70.3987,206.518,-154.364,173.799
53.8,4,8.5067,206.556,-92.51,14.3806
53.80002024,4,5.98683,205.204,-131.012,14.3806
53.9,0,23.9527,206.456,-107.856,49.744
53.9,1,0,206.475,-83.922,0
53.9,2,80.0681,206.648,-164.163,203.381
53.9,3,69.1344,206.518,-153.1,170.132
53.9,4,8.5067,206.556,-92.51,14.3806
53.90002024,3,48.616,205.182,-173.62,170.132
54,0,22.8365,206.456,-106.74,47.0282
54,1,0,206.475,-83.922,0
54,2,80.0681,206.648,-164.163,203.381
54,3,69.1344,206.518,-153.1,170.132
54,4,8.5067,206.556,-92.51,14.3806
54.00002024,2,56.259,205.161,-181.241,203.381
54.1,0,22.8365,206.456,-106.74,47.0282
54.1,1,0,206.475,-83.922,0
54.1,2,80.0681,206.648,-164.163,203.381
54.1,3,63.8318,206.518,-147.797,154.887
54.1,4,15.8444,206.556,-99.8476,29.8923
54.10002024,4,12.2672,205.204,-137.293,33.443
54.2,0,22.8365,206.456,-106.74,47.0282
54.2,1,0,206.475,-83.922,0
54.2,2,80.0681,206.648,-164.163,203.381
54.2,3,63.8318,206.518,-147.797,154.887
54.2,4,17.4305,206.556,-101.434,33.443
54.20002024,3,44.8872,205.182,-169.891,154.887
54.3,0,22.8365,206.456,-106.74,47.0282
54.3,1,0,206.475,-83.922,0
54.3,2,80.0681,206.648,-164.163,203.381
54.3,3,63.8318,206.518,-147.797,154.887
54.3,4,17.4305,206.556,-101.434,33.443
54.30002024,3,44.8872,205.182,-169.891,154.887
54.4,0,15.6954,206.456,-99.5988,30.2525
54.4,1,0,206.475,-83.922,0
54.4,2,80.0681,206.648,-164.163,203.381
54.4,3,63.8318,206.518,-147.797,154.887
54.4,4,17.4305,206.556,-101.434,33.443
54.40002024,0,11.0102,205.117,-135.949,30.2525
54.5,0,15.6954,206.456,-99.5988,30.2525
54.5,1,0,206.475,-83.922,0
54.5,2,80.0681,206.648,-164.163,203.381
54.5,3,63.8318,206.518,-147.797,154.887
54.5,4,17.4305,206.556,-101.434,33.443
54.50002024,0,16.798,205.117,-141.737,49.7279
54.6,0,23.9461,206.456,-107.85,49.7279
54.6,1,0,206.475,-83.922,0
54.6,2,80.0681,206.648,-164.163,203.381
54.6,3,63.8318,206.518,-147.797,154.887
54.6,4,17.4305,206.556,-101.434,33.443
54.60002024,3,44.8872,205.182,-169.891,154.887
54.7,0,23.9461,206.456,-107.85,49.7279
54.7,1,0,206.475,-83.922,0
54.7,2,75.414,206.648,-159.509,189.545
54.7,3,63.8318,206.518,-147.797,154.887
54.7,4,17.4305,206.556,-101.434,33.443
54.70002024,2,52.9889,205.161,-177.971,189.545
54.8,0,30.9116,206.456,-114.815,67.1513
54.8,1,0,206.475,-83.922,0
54.8,2,75.414,206.648,-159.509,189.545
54.8,3,63.8318,206.518,-147.797,154.887
54.8,4,17.4305,206.556,-101.434,33.443
54.80002024,2,52.9889,205.161,-177.971,189.545
54.9,0,37.8635,206.456,-121.767,85.2513
54.9,1,0,206.475,-83.922,0
54.9,2,75.414,206.648,-159.509,189.545
54.9,3,63.8318,206.518,-147.797,154.887
54.9,4,6.38888,206.556,-90.3922,10.2683
54.90002024,4,4.49636,205.204,-129.522,10.2683
55,0,37.8635,206.456,-121.767,85.2513
55,1,0,206.475,-83.922,0
55,2,75.414,206.648,-159.509,189.545
55,3,63.8318,206.518,-147.797,154.887
55,4,6.38888,206.556,-90.3922,10.2683
55.00002024,4,4.49636,205.204,-129.522,10.2683
55.1,0,37.8635,206.456,-121.767,85.2513
55.1,1,12.3092,206.475,-96.2311,22.5984
55.1,2,75.414,206.648,-159.509,189.545
55.1,3,63.8318,206.518,-147.797,154.887
55.1,4,6.38888,206.556,-90.3922,10.2683
55.2,0,37.8635,206.456,-121.767,85.2513
55.2,1,12.3092,206.475,-96.2311,22.5984
55.2,2,75.414,206.648,-159.509,189.545
55.2,3,63.8318,206.518,-147.797,154.887
55.2,4,6.38888,206.556,-90.3922,10.2683
55.3,0,37.8635,206.456,-121.767,85.2513
55.3,1,12.3092,206.475,-96.2311,22.5984
55.3,2,75.414,206.648,-159.509,189.545
55.3,3,56.8573,206.518,-140.823,135.175
55.3,4,0,206.556,-84.0033,0
55.30002024,0,26.5609,205.143,-151.607,85.2513
55.4,0,37.8635,206.456,-121.767,85.2513
55.4,1,12.3092,206.475,-96.2311,22.5984
55.4,2,75.5575,206.648,-159.653,189.97
55.4,3,56.8573,206.518,-140.823,135.175
55.4,4,0,206.556,-84.0033,0
55.40002024,0,26.5609,205.143,-151.607,85.2513
55.5,0,37.8635,206.456,-121.767,85.2513
55.5,1,12.3092,206.475,-96.2311,22.5984
55.5,2,75.5575,206.648,-159.653,189.97
55.5,3,48.405,206.518,-132.371,111.857
55.5,4,0,206.556,-84.0033,0
55.50002024,1,8.64185,205.165,-133.71,22.5984
55.6,0,37.8635,206.456,-121.767,85.2513
55.6,1,12.3092,206.475,-96.2311,22.5984
55.6,2,75.5575,206.648,-159.653,189.97
55.6,3,48.405,206.518,-132.371,111.857
55.6,4,10.5749,206.556,-94.5782,18.5768
55.7,0,37.8635,206.456,-121.767,85.2513
55.7,1,12.3092,206.475,-96.2311,22.5984
55.7,2,71.9115,206.648,-156.007,179.231
55.7,3,48.8017,206.518,-132.767,112.937
55.7,4,10.5749,206.556,-94.5782,18.5768
55.8,0,37.8635,206.456,-121.767,85.2513
55.8,1,12.3092,206.475,-96.2311,22.5984
55.8,2,78.5768,206.648,-162.672,198.932
55.8,3,47.4766,206.518,-131.442,109.338
55.8,4,10.5749,206.556,-94.5782,18.5768
55.9,0,37.8635,206.456,-121.767,85.2513
55.9,1,10.1458,206.475,-94.0678,18.0021
55.9,2,86.0769,206.648,-170.172,221.454
55.9,3,42.6338,206.518,-126.599,96.3382
55.9,4,1.65868,206.556,-85.662,2.10128
55.90002024,3,29.9805,205.208,-156.75,96.3382
56,0,37.8635,206.456,-121.767,85.2513
56,1,10.1458,206.475,-94.0678,18.0021
56,2,92.4241,206.648,-176.519,240.788
56,3,42.6338,206.518,-126.599,96.3382
56,4,1.65868,206.556,-85.662,2.10128
56.00002024,2,64.9408,205.186,-191.689,240.788
56.1,0,37.8635,206.456,-121.767,85.2513
56.1,1,10.1458,206.475,-94.0678,18.0021
56.1,2,92.4241,206.648,-176.519,240.788
56.1,3,42.6338,206.518,-126.599,96.3382
56.1,4,0,206.556,-84.0033,0
56.10002024,2,63.8292,205.186,-188.919,235.946
56.2,0,31.4689,206.456,-115.372,68.5781
56.2,1,17.5876,206.475,-101.51,34.3879
56.2,2,90.8421,206.648,-174.937,235.946
56.2,3,42.6338,206.518,-126.599,96.3382
56.2,4,0,206.556,-84.0033,0
56.20002024,0,22.0752,205.143,-147.121,68.5781
56.3,0,31.4689,206.456,-115.372,68.5781
56.3,1,17.5876,206.475,-101.51,34.3879
56.3,2,90.8421,206.648,-174.937,235.946
56.3,3,42.6338,206.518,-126.599,96.3382
56.3,4,1.81421,206.556,-85.8175,2.33496
56.30002024,1,12.3477,205.165,-139.23,34.3879
56.4,0,31.4689,206.456,-115.372,68.5781
56.4,1,17.5876,206.475,-101.51,34.3879
56.4,2,90.8421,206.648,-174.937,235.946
56.4,3,42.6338,206.518,-126.599,96.3382
56.4,4,0,206.556,-84.0033,0
56.40002024,3,29.9805,205.208,-155.092,96.3382
56.5,0,31.4689,206.456,-115.372,68.5781
56.5,1,17.5876,206.475,-101.51,34.3879
56.5,2,90.8421,206.648,-174.937,235.946
56.5,3,42.6338,206.518,-126.599,96.3382
56.5,4,3.30147,206.556,-87.3047,4.72265
56.50002024,2,63.8292,205.186,-192.22,235.946
56.6,0,31.4689,206.456,-115.372,68.5781
56.6,1,17.5876,206.475,-101.51,34.3879
56.6,2,90.8421,206.648,-174.937,235.946
56.6,3,36.3604,206.518,-120.326,79.8866
56.6,4,3.30147,206.556,-87.3047,4.72265
56.60002024,0,22.0752,205.143,-150.423,68.5781
56.7,0,31.4689,206.456,-115.372,68.5781
56.7,1,17.5876,206.475,-101.51,34.3879
56.7,2,85.3968,206.648,-169.492,219.397
56.7,3,39.955,206.518,-123.921,89.2571
56.7,4,12.8323,206.556,-96.8356,23.3255
56.8,0,31.4689,206.456,-115.372,68.5781
56.8,1,17.5876,206.475,-101.51,34.3879
56.8,2,85.3968,206.648,-169.492,219.397
56.8,3,39.955,206.518,-123.921,89.2571
56.8,4,12.8323,206.556,-96.8356,23.3255
56.9,0,35.1413,206.456,-119.045,78.0872
56.9,1,14.3959,206.475,-98.3179,27.17
56.9,2,79.8747,206.648,-163.97,202.803
56.9,3,39.955,206.518,-123.921,89.2571
56.9,4,12.8323,206.556,-96.8356,23.3255
57,0,35.1413,206.456,-119.045,78.0872
57,1,14.3959,206.475,-98.3179,27.17
57,2,88.1501,206.648,-172.245,227.742
57,3,39.4855,206.518,-123.451,88.0244
57,4,12.9858,206.556,-96.9891,23.654
57.1,0,35.1413,206.456,-119.045,78.0872
57.1,1,14.3959,206.475,-98.3179,27.17
57.1,2,85.0682,206.648,-169.163,218.404
57.1,3,39.4855,206.518,-123.451,88.0244
57.1,4,10.8055,206.556,-94.8088,19.0544
57.2,0,33.9476,206.456,-117.851,74.9762
57.2,1,14.3959,206.475,-98.3179,27.17
57.2,2,85.0682,206.648,-169.163,218.404
57.2,3,39.4855,206.518,-123.451,88.0244
57.2,4,10.8055,206.556,-94.8088,19.0544
57.3,0,33.9476,206.456,-117.851,74.9762
57.3,1,14.3959,206.475,-98.3179,27.17
57.3,2,85.0682,206.648,-169.163,218.404
57.3,3,38.7085,206.518,-122.674,85.99
57.3,4,10.8055,206.556,-94.8088,19.0544
57.4,0,33.9476,206.456,-117.851,74.9762
57.4,1,14.3959,206.475,-98.3179,27.17
57.4,2,85.0682,206.648,-169.163,218.404
57.4,3,38.7085,206.518,-122.674,85.99
57.4,4,10.8055,206.556,-94.8088,19.0544
57.5,0,33.9476,206.456,-117.851,74.9762
57.5,1,21.0893,206.475,-105.011,42.577
57.5,2,78.8097,206.648,-162.905,199.625
57.5,3,38.6156,206.518,-122.581,85.7474
57.5,4,9.79312,206.556,-93.7964,16.9719
57.6,0,28.0739,206.456,-111.977,59.9594
57.6,1,21.0893,206.475,-105.011,42.577
57.6,2,78.8097,206.648,-162.905,199.625
57.6,3,32.6867,206.518,-116.652,70.4781
57.6,4,10.9247,206.556,-94.928,19.302
57.7,0,28.0739,206.456,-111.977,59.9594
57.7,1,13.2021,206.475,-97.1241,24.539
57.7,2,78.8097,206.648,-162.905,199.625
57.7,3,32.6867,206.518,-116.652,70.4781
57.7,4,10.9247,206.556,-94.928,19.302
57.8,0,28.0739,206.456,-111.977,59.9594
57.8,1,13.2021,206.475,-97.1241,24.539
57.8,2,78.8097,206.648,-162.905,199.625
57.8,3,27.1273,206.518,-111.093,56.598
57.8,4,10.9247,206.556,-94.928,19.302
57.9,0,28.0739,206.456,-111.977,59.9594
57.9,1,16.4188,206.475,-100.341,31.7153
57.9,2,77.6078,206.648,-161.703,196.049
57.9,3,27.1273,206.518,-111.093,56.598
57.9,4,18.541,206.556,-102.544,35.9635
58,0,28.5493,206.456,-112.453,61.1556
58,1,5.7038,206.475,-89.6258,9.14241
58,2,77.6078,206.648,-161.703,196.049
58,3,27.1273,206.518,-111.093,56.598
58,4,18.541,206.556,-102.544,35.9635
58.00002024,0,20.0271,205.117,-150.67,61.1556
58.1,0,28.5493,206.456,-112.453,61.1556
58.1,1,1.04326,206.475,-84.9653,1.23907
58.1,2,77.6078,206.648,-161.703,196.049
58.1,3,34.1253,206.518,-118.091,74.1414
58.1,4,18.541,206.556,-102.544,35.9635
58.10002024,2,54.5303,205.161,-180.556,196.049
58.2,0,28.5493,206.456,-112.453,61.1556
58.2,1,1.04326,206.475,-84.9653,1.23907
58.2,2,77.6078,206.648,-161.703,196.049
58.2,3,34.1253,206.518,-118.091,74.1414
58.2,4,18.541,206.556,-102.544,35.9635
58.20002024,0,20.0271,205.117,-146.01,61.1556
58.3,0,28.5493,206.456,-112.453,61.1556
58.3,1,0,206.475,-83.922,0
58.3,2,77.6078,206.648,-161.703,196.049
58.3,3,24.4116,206.518,-108.377,49.9927
58.3,4,18.541,206.556,-102.544,35.9635
58.30002024,4,13.0487,205.204,-138.074,35.9635
58.4,0,28.5493,206.456,-112.453,61.1556
58.4,1,0,206.475,-83.922,0
58.4,2,77.6078,206.648,-161.703,196.049
58.4,3,24.4116,206.518,-108.377,49.9927
58.4,4,18.541,206.556,-102.544,35.9635
58.40002024,2,54.5303,205.161,-179.513,196.049
58.5,0,24.1922,206.456,-108.096,50.3297
58.5,1,0,206.475,-83.922,0
58.5,2,77.6078,206.648,-161.703,196.049
58.5,3,24.4116,206.518,-108.377,49.9927
58.5,4,28.8809,206.556,-112.884,60.5768
58.50002024,2,54.5303,205.161,-179.513,196.049
58.6,0,24.1922,206.456,-108.096,50.3297
58.6,1,13.3759,206.475,-97.2979,24.9196
58.6,2,77.6078,206.648,-161.703,196.049
58.6,3,24.4116,206.518,-108.377,49.9927
58.6,4,28.8809,206.556,-112.884,60.5768
58.7,0,34.0352,206.456,-117.939,75.2038
58.7,1,13.3759,206.475,-97.2979,24.9196
58.7,2,72.9853,206.648,-157.081,182.384
58.7,3,24.4116,206.518,-108.377,49.9927
58.7,4,33.7168,206.556,-117.72,72.6788
58.8,0,34.0352,206.456,-117.939,75.2038
58.8,1,13.3759,206.475,-97.2979,24.9196
58.8,2,72.9853,206.648,-157.081,182.384
58.8,3,24.4116,206.518,-108.377,49.9927
58.8,4,39.0333,206.556,-123.037,86.3413
58.9,0,34.0352,206.456,-117.939,75.2038
58.9,1,20.0079,206.475,-103.93,40.0204
58.9,2,72.9853,206.648,-157.081,182.384
58.9,3,24.4116,206.518,-108.377,49.9927
58.9,4,39.0333,206.556,-123.037,86.3413
59,0,43.428,206.456,-127.331,100.175
59,1,29.2163,206.475,-113.138,62.4772
59,2,72.9853,206.648,-157.081,182.384
59,3,24.4116,206.518,-108.377,49.9927
59,4,44.7363,206.556,-128.74,101.367
59.1,0,38.5382,206.456,-122.442,87.0413
59.1,1,28.4769,206.475,-112.399,60.6211
59.1,2,72.9853,206.648,-157.081,182.384
59.1,3,24.4116,206.518,-108.377,49.9927
59.1,4,44.7363,206.556,-128.74,101.367
59.2,0,38.5382,206.456,-122.442,87.0413
59.2,1,28.4769,206.475,-112.399,60.6211
59.2,2,72.9853,206.648,-157.081,182.384
59.2,3,24.4116,206.518,-108.377,49.9927
59.2,4,51.8091,206.556,-135.812,120.473
59.3,0,38.3689,206.456,-122.272,86.5917
59.3,1,30.7283,206.475,-114.65,66.2981
59.3,2,72.9853,206.648,-157.081,182.384
59.3,3,24.4116,206.518,-108.377,49.9927
59.3,4,51.8091,206.556,-135.812,120.473
59.4,0,38.3689,206.456,-122.272,86.5917
59.4,1,27.0419,206.475,-110.964,57.0434
59.4,2,72.2066,206.648,-156.302,180.097
59.4,3,24.4116,206.518,-108.377,49.9927
59.4,4,48.5339,206.556,-132.537,111.564
59.5,0,38.3689,206.456,-122.272,86.5917
59.5,1,27.0419,206.475,-110.964,57.0434
59.5,2,65.3379,206.648,-149.433,160.116
59.5,3,14.3686,206.518,-98.3342,26.7981
59.5,4,48.5339,206.556,-132.537,111.564
59.6,0,38.3689,206.456,-122.272,86.5917
59.6,1,27.0419,206.475,-110.964,57.0434
59.6,2,65.3379,206.648,-149.433,160.116
59.6,3,14.3686,206.518,-98.3342,26.7981
59.6,4,48.5339,206.556,-132.537,111.564
59.7,0,45.9202,206.456,-129.824,106.972
59.7,1,16.7736,206.475,-100.696,32.523
59.7,2,65.3379,206.648,-149.433,160.116
59.7,3,14.3686,206.518,-98.3342,26.7981
59.7,4,48.5339,206.556,-132.537,111.564
59.8,0,45.9202,206.456,-129.824,106.972
59.8,1,17.1741,206.475,-101.096,33.4386
59.8,2,65.3379,206.648,-149.433,160.116
59.8,3,14.3686,206.518,-98.3342,26.7981
59.8,4,48.5339,206.556,-132.537,111.564
59.9,0,53.143,206.456,-137.046,127.031
59.9,1,24.7923,206.475,-108.714,51.5025
59.9,2,65.3379,206.648,-149.433,160.116
59.9,3,14.3686,206.518,-98.3342,26.7981
59.9,4,48.5339,206.556,-132.537,111.564
60,0,53.143,206.456,-137.046,127.031
60,1,24.7923,206.475,-108.714,51.5025
60,2,65.3379,206.648,-149.433,160.116
60,3,3.83721,206.518,-87.8029,5.66915
60,4,48.5339,206.556,-132.537,111.564
60.00002024,4,34.1571,205.21,-163.07,111.564
